Time_ms,Temp_C,Setpoint_C,Heater_Duty,Speed_mm_s,Error_C
424645,46.11,240.00,100,3.00,193.89
425295,46.22,240.00,100,3.00,193.78
425945,45.86,240.00,100,3.00,194.14
426595,46.59,240.00,0,3.00,193.41
427245,46.92,240.00,100,3.00,193.08
427895,47.13,240.00,100,3.00,192.87
428545,47.19,240.00,100,3.00,192.81
429195,47.03,240.00,100,3.00,192.97
429845,47.06,240.00,100,3.00,192.94
430495,47.14,240.00,100,3.00,192.86
431145,47.25,240.00,100,3.00,192.75
431795,46.91,240.00,100,3.00,193.09
432445,46.58,240.00,100,3.00,193.42
433095,46.76,240.00,100,3.00,193.24
433745,46.79,240.00,100,3.00,193.21
434395,47.18,240.00,100,3.00,192.82
435045,46.85,240.00,100,3.00,193.15
435695,46.65,240.00,100,3.00,193.35
436345,46.70,240.00,100,3.00,193.30
436995,46.69,240.00,100,3.00,193.31
