Time_ms,Temp_C,Setpoint_C,Heater_Duty,Speed_mm_s,Error_C
2171,147.73,250.00,100,3.00,102.27
2270,147.75,250.00,100,3.00,102.25
2370,147.75,250.00,100,3.00,102.25
2470,147.74,250.00,100,3.00,102.26
2570,147.75,250.00,100,3.00,102.25
2670,147.76,250.00,100,3.00,102.24
2770,147.74,250.00,100,3.00,102.26
2870,147.73,250.00,100,3.00,102.27
2970,147.71,250.00,100,3.00,102.29
3070,147.68,250.00,100,3.00,102.32
3170,147.65,250.00,100,3.00,102.35
3270,147.63,250.00,100,3.00,102.37
3370,147.60,250.00,100,3.00,102.40
3470,147.57,250.00,100,3.00,102.43
3570,147.54,250.00,100,3.00,102.46
3670,147.50,250.00,100,3.00,102.50
3770,147.48,250.00,100,3.00,102.52
3870,147.45,250.00,100,3.00,102.55
3970,147.42,250.00,100,3.00,102.58
4070,147.39,250.00,100,3.00,102.61
4170,147.35,250.00,100,3.00,102.65
4270,147.32,250.00,100,3.00,102.68
4370,147.27,250.00,100,3.00,102.73
4470,147.24,250.00,100,3.00,102.76
4570,147.21,250.00,100,3.00,102.79
4670,147.18,250.00,100,3.00,102.82
4770,147.14,250.00,100,3.00,102.86
4870,147.10,250.00,100,3.00,102.90
4970,147.05,250.00,100,3.00,102.95
5070,147.01,250.00,100,3.00,102.99
5170,146.98,250.00,100,3.00,103.02
5270,146.94,250.00,100,3.00,103.06
5370,146.90,250.00,100,3.00,103.10
5470,146.85,250.00,100,3.00,103.15
5570,146.82,250.00,100,3.00,103.18
5670,146.79,250.00,100,3.00,103.21
5770,146.76,250.00,100,3.00,103.24
5870,146.72,250.00,100,3.00,103.28
5970,146.69,250.00,100,3.00,103.31
6070,146.65,250.00,100,3.00,103.35
6170,146.62,250.00,100,3.00,103.38
6270,146.59,250.00,100,3.00,103.41
6370,146.57,250.00,100,3.00,103.43
6470,146.53,250.00,100,3.00,103.47
6570,146.51,250.00,100,3.00,103.49
6670,146.48,250.00,100,3.00,103.52
6770,146.45,250.00,100,3.00,103.55
6870,146.44,250.00,100,3.00,103.56
6970,146.41,250.00,100,3.00,103.59
7070,146.39,250.00,100,3.00,103.61
7170,146.36,250.00,100,3.00,103.64
7270,146.34,250.00,100,3.00,103.66
7370,146.31,250.00,100,3.00,103.69
7470,146.29,250.00,100,3.00,103.71
7570,146.29,250.00,100,3.00,103.71
7670,146.27,250.00,100,3.00,103.73
7770,146.26,250.00,100,3.00,103.74
7870,146.26,250.00,100,3.00,103.74
7970,146.24,250.00,100,3.00,103.76
8070,146.23,250.00,100,3.00,103.77
8170,146.22,250.00,100,3.00,103.78
8270,146.23,250.00,100,3.00,103.77
8370,146.22,250.00,100,3.00,103.78
8470,146.22,250.00,100,3.00,103.78
8570,146.21,250.00,100,3.00,103.79
8670,146.21,250.00,100,3.00,103.79
8770,146.22,250.00,100,3.00,103.78
8870,146.23,250.00,100,3.00,103.77
8970,146.25,250.00,100,3.00,103.75
9070,146.25,250.00,100,3.00,103.75
9170,146.26,250.00,100,3.00,103.74
9270,146.28,250.00,100,3.00,103.72
9370,146.30,250.00,100,3.00,103.70
9470,146.31,250.00,100,3.00,103.69
9570,146.33,250.00,100,3.00,103.67
9670,146.37,250.00,100,3.00,103.63
9770,146.38,250.00,100,3.00,103.62
9870,146.41,250.00,100,3.00,103.59
9970,146.43,250.00,100,3.00,103.57
10070,146.45,250.00,100,3.00,103.55
10170,146.48,250.00,100,3.00,103.52
10270,146.51,250.00,100,3.00,103.49
10370,146.53,250.00,100,3.00,103.47
10470,146.56,250.00,100,3.00,103.44
10570,146.59,250.00,100,3.00,103.41
10670,146.63,250.00,100,3.00,103.37
10771,146.67,250.00,100,3.00,103.33
10871,146.70,250.00,100,3.00,103.30
10970,146.74,250.00,100,3.00,103.26
11071,146.78,250.00,100,3.00,103.22
11171,146.82,250.00,100,3.00,103.18
11270,146.86,250.00,100,3.00,103.14
11371,146.90,250.00,100,3.00,103.10
11471,146.96,250.00,100,3.00,103.04
11570,146.99,250.00,100,3.00,103.01
11671,147.04,250.00,100,3.00,102.96
11771,147.09,250.00,100,3.00,102.91
11871,147.17,250.00,100,3.00,102.83
11971,147.24,250.00,100,3.00,102.76
12071,147.29,250.00,100,3.00,102.71
12171,147.35,250.00,100,3.00,102.65
12271,147.41,250.00,100,3.00,102.59
12371,147.47,250.00,100,3.00,102.53
12471,147.54,250.00,100,3.00,102.46
12570,147.61,250.00,100,3.00,102.39
12671,147.68,250.00,100,3.00,102.32
12771,147.76,250.00,100,3.00,102.24
12870,147.84,250.00,100,3.00,102.16
12970,147.90,250.00,100,3.00,102.10
13070,147.97,250.00,100,3.00,102.03
13170,148.05,250.00,100,3.00,101.95
13270,148.12,250.00,100,3.00,101.88
13370,148.20,250.00,100,3.00,101.80
13470,148.28,250.00,100,3.00,101.72
13570,148.36,250.00,100,3.00,101.64
13670,148.44,250.00,100,3.00,101.56
13770,148.52,250.00,100,3.00,101.48
13870,148.61,250.00,100,3.00,101.39
13970,148.70,250.00,100,3.00,101.30
14070,148.78,250.00,100,3.00,101.22
14170,148.87,250.00,100,3.00,101.13
14270,148.96,250.00,100,3.00,101.04
14370,149.04,250.00,100,3.00,100.96
14470,149.14,250.00,100,3.00,100.86
14570,149.23,250.00,100,3.00,100.77
14670,149.32,250.00,100,3.00,100.68
14770,149.44,250.00,100,3.00,100.56
14870,149.53,250.00,100,3.00,100.47
14970,149.62,250.00,100,3.00,100.38
15070,149.71,250.00,100,3.00,100.29
15170,149.81,250.00,100,3.00,100.19
15270,149.91,250.00,100,3.00,100.09
15370,150.02,250.00,100,3.00,99.98
15470,150.12,250.00,100,3.00,99.88
15570,150.22,250.00,100,3.00,99.78
15670,150.32,250.00,100,3.00,99.68
15770,150.43,250.00,100,3.00,99.57
15870,150.55,250.00,100,3.00,99.45
15970,150.67,250.00,100,3.00,99.33
16070,150.77,250.00,100,3.00,99.23
16170,150.88,250.00,100,3.00,99.12
16270,151.01,250.00,100,3.00,98.99
16370,151.13,250.00,100,3.00,98.87
16470,151.24,250.00,100,3.00,98.76
16570,151.36,250.00,100,3.00,98.64
16670,151.48,250.00,100,3.00,98.52
16770,151.58,250.00,100,3.00,98.42
16870,151.71,250.00,100,3.00,98.29
16970,151.82,250.00,100,3.00,98.18
17070,151.94,250.00,100,3.00,98.06
17170,152.04,250.00,100,3.00,97.96
17270,152.16,250.00,100,3.00,97.84
17370,152.28,250.00,100,3.00,97.72
17470,152.40,250.00,100,3.00,97.60
17570,152.53,250.00,100,3.00,97.47
17670,152.65,250.00,100,3.00,97.35
17770,152.77,250.00,100,3.00,97.23
17870,152.89,250.00,100,3.00,97.11
17970,153.03,250.00,100,3.00,96.97
18070,153.16,250.00,100,3.00,96.84
18170,153.29,250.00,100,3.00,96.71
18270,153.42,250.00,100,3.00,96.58
18370,153.54,250.00,100,3.00,96.46
18470,153.68,250.00,100,3.00,96.32
18570,153.80,250.00,100,3.00,96.20
18670,153.92,250.00,100,3.00,96.08
18770,154.06,250.00,100,3.00,95.94
18871,154.20,250.00,100,3.00,95.80
18971,154.32,250.00,100,3.00,95.68
19072,154.47,250.00,100,3.00,95.53
19170,154.62,250.00,100,3.00,95.38
19271,154.77,250.00,100,3.00,95.23
