Time_ms,Temp_C,Setpoint_C,Heater_Duty,Motor_Hz,Error_C
7344.0,70.03,150.0,100,690,79.97
7994.0,70.02,150.0,100,690,79.98
8644.0,70.01,150.0,100,690,79.99
9294.0,69.95,150.0,100,690,80.05
9944.0,69.89,150.0,100,690,80.11
10594.0,69.68,150.0,100,690,80.32
11244.0,69.62,150.0,100,690,80.38
11894.0,69.52,150.0,100,690,80.48
12544.0,69.44,150.0,100,690,80.56
13194.0,69.34,150.0,100,690,80.66
13844.0,69.44,150.0,100,690,80.56
14494.0,69.46,150.0,100,690,80.54
15144.0,69.39,150.0,100,690,80.61
15794.0,69.39,150.0,100,690,80.61
16444.0,69.3,150.0,100,690,80.7
17094.0,69.41,150.0,100,690,80.59
17744.0,69.29,150.0,100,690,80.71
18394.0,69.28,150.0,100,690,80.72
19119.0,68.95,150.0,100,690,81.05
19769.0,68.8,150.0,100,690,81.2
20419.0,68.75,150.0,100,690,81.25
21069.0,68.61,150.0,100,690,81.39
21719.0,68.47,150.0,100,690,81.53
22369.0,68.48,150.0,100,690,81.52
23019.0,68.46,150.0,100,690,81.54
23669.0,68.29,150.0,100,690,81.71
24319.0,68.13,150.0,100,690,81.87
24969.0,68.29,150.0,100,690,81.71
6694.0,68.96,150.0,100,690,81.04
7344.0,68.99,150.0,100,690,81.01
7994.0,69.04,150.0,100,690,80.96
8644.0,69.14,150.0,100,690,80.86
9294.0,69.05,150.0,100,690,80.95
10019.0,68.76,150.0,100,690,81.24
10669.0,68.56,150.0,100,690,81.44
11319.0,68.37,150.0,100,690,81.63
11969.0,68.25,150.0,100,690,81.75
12619.0,68.25,150.0,100,690,81.75
13269.0,68.42,150.0,100,690,81.58
13919.0,68.2,150.0,100,690,81.8
14569.0,67.96,150.0,100,690,82.04
15219.0,68.07,150.0,100,690,81.93
15869.0,68.07,150.0,100,690,81.93
16519.0,68.13,150.0,100,690,81.87
17169.0,68.06,150.0,100,690,81.94
17819.0,67.85,150.0,100,690,82.15
18469.0,67.92,150.0,100,690,82.08
19119.0,67.71,150.0,100,690,82.29
19769.0,67.75,150.0,100,690,82.25
20419.0,67.84,150.0,100,690,82.16
21069.0,67.92,150.0,100,690,82.08
21719.0,67.77,150.0,100,690,82.23
22369.0,67.86,150.0,100,690,82.14
23019.0,67.81,150.0,100,690,82.19
23669.0,67.92,150.0,100,690,82.08
24319.0,67.89,150.0,100,690,82.11
24969.0,67.96,150.0,100,690,82.04
25619.0,68.1,150.0,100,690,81.9
26269.0,68.06,150.0,100,690,81.94
2171.0,69.11,150.0,100,690,80.89
2270.0,69.22,150.0,100,690,80.78
2370.0,69.23,150.0,100,690,80.77
2470.0,69.43,150.0,100,690,80.57
2570.0,69.22,150.0,100,690,80.78
2670.0,69.11,150.0,100,690,80.89
2770.0,69.31,150.0,100,690,80.69
2870.0,69.39,150.0,100,690,80.61
2970.0,69.48,150.0,100,690,80.52
3070.0,69.66,150.0,100,690,80.34
3170.0,69.52,150.0,100,690,80.48
3270.0,69.64,150.0,100,690,80.36
3370.0,69.71,150.0,100,690,80.29
3470.0,69.76,150.0,100,690,80.24
3570.0,70.0,150.0,100,690,80.0
3670.0,70.19,150.0,100,690,79.81
3770.0,70.4,150.0,100,690,79.6
3870.0,70.4,150.0,100,690,79.6
3970.0,70.68,150.0,100,690,79.32
4070.0,70.74,150.0,100,690,79.26
4170.0,70.7,150.0,100,690,79.3
4270.0,70.61,150.0,100,690,79.39
4370.0,70.34,150.0,100,690,79.66
4470.0,70.44,150.0,100,690,79.56
4570.0,70.49,150.0,100,690,79.51
4670.0,70.61,150.0,100,690,79.39
4770.0,70.74,150.0,100,690,79.26
4870.0,70.75,150.0,100,690,79.25
4970.0,70.45,150.0,100,690,79.55
5070.0,70.44,150.0,100,690,79.56
5170.0,70.77,150.0,100,690,79.23
5270.0,70.92,150.0,100,690,79.08
5370.0,71.09,150.0,100,690,78.91
5470.0,71.12,150.0,100,690,78.88
5570.0,71.18,150.0,100,690,78.82
5670.0,71.22,150.0,100,690,78.78
5770.0,71.36,150.0,100,690,78.64
5870.0,71.53,150.0,100,690,78.47
5970.0,71.55,150.0,100,690,78.45
6070.0,71.79,150.0,100,690,78.21
