Time_ms,Temp_C,Setpoint_C,Heater_Duty,Speed_mm_s,Error_C
13971,46.18,250.00,100,3.00,203.82
14071,46.32,250.00,100,3.00,203.68
14171,46.44,250.00,100,3.00,203.56
14271,46.58,250.00,100,3.00,203.42
14371,46.70,250.00,100,3.00,203.30
14471,46.83,250.00,100,3.00,203.17
14571,46.93,250.00,100,3.00,203.07
14671,47.05,250.00,100,3.00,202.95
14771,47.18,250.00,100,3.00,202.82
14871,47.31,250.00,100,3.00,202.69
14971,47.48,250.00,100,3.00,202.52
15071,47.63,250.00,100,3.00,202.37
15171,47.79,250.00,100,3.00,202.21
15271,47.95,250.00,100,3.00,202.05
15371,48.09,250.00,100,3.00,201.91
15471,48.25,250.00,100,3.00,201.75
15571,48.39,250.00,100,3.00,201.61
15671,48.53,250.00,100,3.00,201.47
15771,48.69,250.00,100,3.00,201.31
15871,48.85,250.00,100,3.00,201.15
15971,49.01,250.00,100,3.00,200.99
16071,49.18,250.00,100,3.00,200.82
16171,49.33,250.00,100,3.00,200.67
16271,49.48,250.00,100,3.00,200.52
16371,49.65,250.00,100,3.00,200.35
16471,49.81,250.00,100,3.00,200.19
16571,49.97,250.00,100,3.00,200.03
16671,50.10,250.00,100,3.00,199.90
16771,50.26,250.00,100,3.00,199.74
16871,50.43,250.00,100,3.00,199.57
16971,50.60,250.00,100,3.00,199.40
17071,50.79,250.00,100,3.00,199.21
17171,50.96,250.00,100,3.00,199.04
17271,51.13,250.00,100,3.00,198.87
17371,51.32,250.00,100,3.00,198.68
17471,51.48,250.00,100,3.00,198.52
17571,51.67,250.00,100,3.00,198.33
17671,51.84,250.00,100,3.00,198.16
17771,52.00,250.00,100,3.00,198.00
17871,52.18,250.00,100,3.00,197.82
17971,52.37,250.00,100,3.00,197.63
18071,52.55,250.00,100,3.00,197.45
18171,52.74,250.00,100,3.00,197.26
18271,52.91,250.00,100,3.00,197.09
18371,53.08,250.00,100,3.00,196.92
18471,53.28,250.00,100,3.00,196.72
18571,53.46,250.00,100,3.00,196.54
18671,53.64,250.00,100,3.00,196.36
18771,53.81,250.00,100,3.00,196.19
18871,53.98,250.00,100,3.00,196.02
18971,54.17,250.00,100,3.00,195.83
19071,54.35,250.00,100,3.00,195.65
19171,54.55,250.00,100,3.00,195.45
19271,54.74,250.00,100,3.00,195.26
19371,54.94,250.00,100,3.00,195.06
