Time_ms,Temp_C,Setpoint_C,Heater_Duty,Speed_mm_s,Error_C
8670,108.16,250.00,100,3.00,141.84
8770,108.29,250.00,100,3.00,141.71
8870,108.42,250.00,100,3.00,141.58
8970,108.54,250.00,100,3.00,141.46
9070,108.67,250.00,100,3.00,141.33
9170,108.82,250.00,100,3.00,141.18
9270,108.94,250.00,100,3.00,141.06
9370,109.08,250.00,100,3.00,140.92
9470,109.20,250.00,100,3.00,140.80
9570,109.33,250.00,100,3.00,140.67
9670,109.48,250.00,100,3.00,140.52
9770,109.61,250.00,100,3.00,140.39
9870,109.73,250.00,100,3.00,140.27
9970,109.87,250.00,100,3.00,140.13
10070,110.00,250.00,100,3.00,140.00
10170,110.13,250.00,100,3.00,139.87
10270,110.24,250.00,100,3.00,139.76
10370,110.37,250.00,100,3.00,139.63
10470,110.49,250.00,100,3.00,139.51
10570,110.63,250.00,100,3.00,139.37
10670,110.77,250.00,100,3.00,139.23
10770,110.91,250.00,100,3.00,139.09
10870,111.06,250.00,100,3.00,138.94
10970,111.20,250.00,100,3.00,138.80
11070,111.33,250.00,100,3.00,138.67
11170,111.46,250.00,100,3.00,138.54
11270,111.63,250.00,100,3.00,138.37
11370,111.77,250.00,100,3.00,138.23
11470,111.91,250.00,100,3.00,138.09
11570,112.04,250.00,100,3.00,137.96
11670,112.17,250.00,100,3.00,137.83
11770,112.29,250.00,100,3.00,137.71
11870,112.43,250.00,100,3.00,137.57
11970,112.56,250.00,100,3.00,137.44
12070,112.74,250.00,100,3.00,137.26
12170,112.91,250.00,100,3.00,137.09
12270,113.08,250.00,100,3.00,136.92
12370,113.23,250.00,100,3.00,136.77
12470,113.40,250.00,100,3.00,136.60
12570,113.57,250.00,100,3.00,136.43
12670,113.72,250.00,100,3.00,136.28
12770,113.88,250.00,100,3.00,136.12
12870,114.02,250.00,100,3.00,135.98
12970,114.18,250.00,100,3.00,135.82
13070,114.33,250.00,100,3.00,135.67
13170,114.48,250.00,100,3.00,135.52
13270,114.64,250.00,100,3.00,135.36
13370,114.83,250.00,100,3.00,135.17
13470,114.99,250.00,100,3.00,135.01
13570,115.16,250.00,100,3.00,134.84
13670,115.30,250.00,100,3.00,134.70
13770,115.47,250.00,100,3.00,134.53
13870,115.64,250.00,100,3.00,134.36
13970,115.81,250.00,100,3.00,134.19
14070,115.97,250.00,100,3.00,134.03
14170,116.15,250.00,100,3.00,133.85
14270,116.33,250.00,100,3.00,133.67
14370,116.52,250.00,100,3.00,133.48
14470,116.70,250.00,100,3.00,133.30
14570,116.88,250.00,100,3.00,133.12
14670,117.06,250.00,100,3.00,132.94
14770,117.24,250.00,100,3.00,132.76
14870,117.42,250.00,100,3.00,132.58
14970,117.59,250.00,100,3.00,132.41
15070,117.77,250.00,100,3.00,132.23
15170,117.93,250.00,100,3.00,132.07
15270,118.09,250.00,100,3.00,131.91
15370,118.27,250.00,100,3.00,131.73
15470,118.46,250.00,100,3.00,131.54
15570,118.64,250.00,100,3.00,131.36
15670,118.82,250.00,100,3.00,131.18
15770,118.99,250.00,100,3.00,131.01
15870,119.18,250.00,100,3.00,130.82
15970,119.36,250.00,100,3.00,130.64
16070,119.54,250.00,100,3.00,130.46
16170,119.72,250.00,100,3.00,130.28
16270,119.89,250.00,100,3.00,130.11
16370,120.05,250.00,100,3.00,129.95
16470,120.24,250.00,100,3.00,129.76
16570,120.44,250.00,100,3.00,129.56
16670,120.64,250.00,100,3.00,129.36
16770,120.83,250.00,100,3.00,129.17
16870,121.01,250.00,100,3.00,128.99
16970,121.19,250.00,100,3.00,128.81
17070,121.37,250.00,100,3.00,128.63
17170,121.57,250.00,100,3.00,128.43
17270,121.74,250.00,100,3.00,128.26
17370,121.91,250.00,100,3.00,128.09
17470,122.10,250.00,100,3.00,127.90
17570,122.29,250.00,100,3.00,127.71
17670,122.51,250.00,100,3.00,127.49
17770,122.69,250.00,100,3.00,127.31
17870,122.87,250.00,100,3.00,127.13
17970,123.06,250.00,100,3.00,126.94
18070,123.24,250.00,100,3.00,126.76
18170,123.41,250.00,100,3.00,126.59
18270,123.60,250.00,100,3.00,126.40
18370,123.79,250.00,100,3.00,126.21
18470,123.99,250.00,100,3.00,126.01
18570,124.21,250.00,100,3.00,125.79
18670,124.43,250.00,100,3.00,125.57
18770,124.63,250.00,100,3.00,125.37
18870,124.82,250.00,100,3.00,125.18
18970,125.00,250.00,100,3.00,125.00
19070,125.19,250.00,100,3.00,124.81
19170,125.37,250.00,100,3.00,124.63
19270,125.57,250.00,100,3.00,124.43
19370,125.76,250.00,100,3.00,124.24
19470,125.96,250.00,100,3.00,124.04
19570,126.14,250.00,100,3.00,123.86
19670,126.34,250.00,100,3.00,123.66
19770,126.55,250.00,100,3.00,123.45
19870,126.75,250.00,100,3.00,123.25
19970,126.94,250.00,100,3.00,123.06
20070,127.12,250.00,100,3.00,122.88
20170,127.31,250.00,100,3.00,122.69
20270,127.51,250.00,100,3.00,122.49
20370,127.72,250.00,100,3.00,122.28
20470,127.92,250.00,100,3.00,122.08
20570,128.13,250.00,100,3.00,121.87
20670,128.33,250.00,100,3.00,121.67
20770,128.54,250.00,100,3.00,121.46
20870,128.75,250.00,100,3.00,121.25
20970,128.92,250.00,100,3.00,121.08
21070,129.11,250.00,100,3.00,120.89
21170,129.31,250.00,100,3.00,120.69
21270,129.51,250.00,100,3.00,120.49
21370,129.71,250.00,100,3.00,120.29
21470,129.93,250.00,100,3.00,120.07
21570,130.15,250.00,100,3.00,119.85
21670,130.36,250.00,100,3.00,119.64
21770,130.55,250.00,100,3.00,119.45
21870,130.72,250.00,100,3.00,119.28
21970,130.93,250.00,100,3.00,119.07
22070,131.14,250.00,100,3.00,118.86
22170,131.36,250.00,100,3.00,118.64
22270,131.56,250.00,100,3.00,118.44
22370,131.76,250.00,100,3.00,118.24
22470,131.96,250.00,100,3.00,118.04
22570,132.16,250.00,100,3.00,117.84
22670,132.35,250.00,100,3.00,117.65
22770,132.55,250.00,100,3.00,117.45
22870,132.75,250.00,100,3.00,117.25
22970,132.95,250.00,100,3.00,117.05
23070,133.15,250.00,100,3.00,116.85
23170,133.35,250.00,100,3.00,116.65
23270,133.56,250.00,100,3.00,116.44
23370,133.75,250.00,100,3.00,116.25
23470,133.96,250.00,100,3.00,116.04
23570,134.15,250.00,100,3.00,115.85
23670,134.34,250.00,100,3.00,115.66
23770,134.55,250.00,100,3.00,115.45
23870,134.76,250.00,100,3.00,115.24
23970,134.96,250.00,100,3.00,115.04
24070,135.16,250.00,100,3.00,114.84
24170,135.37,250.00,100,3.00,114.63
24270,135.57,250.00,100,3.00,114.43
24370,135.77,250.00,100,3.00,114.23
24470,135.95,250.00,100,3.00,114.05
24570,136.15,250.00,100,3.00,113.85
24670,136.34,250.00,100,3.00,113.66
24770,136.56,250.00,100,3.00,113.44
24870,136.77,250.00,100,3.00,113.23
