Time_ms,Temp_C,Setpoint_C,Heater_Duty,Speed_mm_s,Error_C
5271,171.96,250.00,100,3.00,78.04
5371,172.02,250.00,100,3.00,77.98
5471,172.05,250.00,100,3.00,77.95
5571,172.06,250.00,100,3.00,77.94
5671,172.10,250.00,100,3.00,77.90
5771,172.15,250.00,100,3.00,77.85
5871,172.06,250.00,100,3.00,77.94
5971,172.00,250.00,100,3.00,78.00
6071,171.97,250.00,100,3.00,78.03
6171,171.94,250.00,100,3.00,78.06
6271,171.92,250.00,100,3.00,78.08
6371,171.91,250.00,100,3.00,78.09
6471,171.89,250.00,100,3.00,78.11
6571,171.81,250.00,100,3.00,78.19
6671,171.77,250.00,100,3.00,78.23
6771,171.73,250.00,100,3.00,78.27
6871,171.67,250.00,100,3.00,78.33
6971,171.67,250.00,100,3.00,78.33
7071,171.66,250.00,100,3.00,78.34
7171,171.72,250.00,100,3.00,78.28
7271,171.76,250.00,100,3.00,78.24
7371,171.82,250.00,100,3.00,78.18
7471,171.90,250.00,100,3.00,78.10
7571,171.93,250.00,100,3.00,78.07
7671,171.99,250.00,100,3.00,78.01
7771,172.02,250.00,100,3.00,77.98
7871,172.05,250.00,100,3.00,77.95
7971,172.06,250.00,100,3.00,77.94
8071,172.14,250.00,100,3.00,77.86
8171,172.19,250.00,100,3.00,77.81
8271,172.29,250.00,100,3.00,77.71
8371,172.39,250.00,100,3.00,77.61
8471,172.47,250.00,100,3.00,77.53
8571,172.54,250.00,100,3.00,77.46
8671,172.62,250.00,100,3.00,77.38
8771,172.63,250.00,100,3.00,77.37
8871,172.60,250.00,100,3.00,77.40
8971,172.59,250.00,100,3.00,77.41
9071,172.66,250.00,100,3.00,77.34
9171,172.63,250.00,100,3.00,77.37
9271,172.63,250.00,100,3.00,77.37
9371,172.65,250.00,100,3.00,77.35
9471,172.76,250.00,100,3.00,77.24
9571,172.77,250.00,100,3.00,77.23
9671,172.82,250.00,100,3.00,77.18
9771,172.95,250.00,100,3.00,77.05
9871,173.08,250.00,100,3.00,76.92
9971,173.06,250.00,100,3.00,76.94
10071,173.11,250.00,100,3.00,76.89
10171,173.11,250.00,100,3.00,76.89
10271,173.14,250.00,100,3.00,76.86
10371,173.24,250.00,100,3.00,76.76
10471,173.34,250.00,100,3.00,76.66
10571,173.47,250.00,100,3.00,76.53
10671,173.51,250.00,100,3.00,76.49
10771,173.51,250.00,100,3.00,76.49
10871,173.47,250.00,100,3.00,76.53
10971,173.49,250.00,100,3.00,76.51
11071,173.48,250.00,100,3.00,76.52
