Time_ms,Temp_C,Setpoint_C,Heater_Duty,Speed_mm_s,Error_C
50771,142.01,250.00,100,3.00,107.99
50871,140.44,250.00,100,3.00,109.56
50971,139.04,250.00,100,3.00,110.96
51071,137.81,250.00,100,3.00,112.19
51171,136.70,250.00,100,3.00,113.30
51271,135.73,250.00,100,3.00,114.27
51371,134.85,250.00,100,3.00,115.15
51471,134.08,250.00,100,3.00,115.92
51571,133.42,250.00,100,3.00,116.58
51671,132.83,250.00,100,3.00,117.17
51771,132.31,250.00,100,3.00,117.69
51871,131.85,250.00,100,3.00,118.15
51971,131.44,250.00,100,3.00,118.56
52071,131.11,250.00,100,3.00,118.89
52171,130.82,250.00,100,3.00,119.18
52271,130.56,250.00,100,3.00,119.44
52371,130.34,250.00,100,3.00,119.66
52471,130.16,250.00,100,3.00,119.84
52571,130.02,250.00,100,3.00,119.98
52671,129.90,250.00,100,3.00,120.10
52771,129.80,250.00,100,3.00,120.20
52871,129.74,250.00,100,3.00,120.26
52971,129.71,250.00,100,3.00,120.29
53071,129.68,250.00,100,3.00,120.32
53171,129.67,250.00,100,3.00,120.33
53271,129.67,250.00,100,3.00,120.33
53371,129.69,250.00,100,3.00,120.31
53471,129.73,250.00,100,3.00,120.27
53571,129.76,250.00,100,3.00,120.24
53671,129.81,250.00,100,3.00,120.19
53771,129.85,250.00,100,3.00,120.15
53871,129.92,250.00,100,3.00,120.08
53971,130.00,250.00,100,3.00,120.00
54071,130.11,250.00,100,3.00,119.89
54171,130.19,250.00,100,3.00,119.81
54271,130.28,250.00,100,3.00,119.72
54371,130.38,250.00,100,3.00,119.62
54471,130.46,250.00,100,3.00,119.54
54571,130.55,250.00,100,3.00,119.45
54671,130.64,250.00,100,3.00,119.36
54771,130.75,250.00,100,3.00,119.25
54871,130.84,250.00,100,3.00,119.16
54971,130.95,250.00,100,3.00,119.05
55071,131.08,250.00,100,3.00,118.92
55171,131.21,250.00,100,3.00,118.79
55271,131.33,250.00,100,3.00,118.67
55371,131.46,250.00,100,3.00,118.54
55471,131.59,250.00,100,3.00,118.41
55571,131.69,250.00,100,3.00,118.31
55671,131.81,250.00,100,3.00,118.19
55771,131.95,250.00,100,3.00,118.05
55871,132.07,250.00,100,3.00,117.93
55971,132.19,250.00,100,3.00,117.81
56071,132.30,250.00,100,3.00,117.70
56171,132.42,250.00,100,3.00,117.58
56271,132.56,250.00,100,3.00,117.44
56371,132.70,250.00,100,3.00,117.30
56471,132.82,250.00,100,3.00,117.18
56571,132.94,250.00,100,3.00,117.06
56671,133.06,250.00,100,3.00,116.94
56771,133.18,250.00,100,3.00,116.82
56871,133.30,250.00,100,3.00,116.70
56971,133.42,250.00,100,3.00,116.58
57071,133.55,250.00,100,3.00,116.45
57171,133.68,250.00,100,3.00,116.32
57271,133.83,250.00,100,3.00,116.17
57371,133.96,250.00,100,3.00,116.04
57471,134.08,250.00,100,3.00,115.92
57571,134.22,250.00,100,3.00,115.78
57671,134.35,250.00,100,3.00,115.65
57771,134.47,250.00,100,3.00,115.53
57871,134.62,250.00,100,3.00,115.38
57971,134.74,250.00,100,3.00,115.26
58071,134.87,250.00,100,3.00,115.13
58171,134.99,250.00,100,3.00,115.01
58271,135.15,250.00,100,3.00,114.85
58371,135.30,250.00,100,3.00,114.70
58471,135.43,250.00,100,3.00,114.57
58571,135.55,250.00,100,3.00,114.45
58671,135.67,250.00,100,3.00,114.33
58771,135.79,250.00,100,3.00,114.21
58871,135.91,250.00,100,3.00,114.09
58971,136.05,250.00,100,3.00,113.95
59071,136.20,250.00,100,3.00,113.80
59171,136.33,250.00,100,3.00,113.67
59271,136.48,250.00,100,3.00,113.52
59371,136.62,250.00,100,3.00,113.38
59471,136.75,250.00,100,3.00,113.25
59571,136.87,250.00,100,3.00,113.13
59671,137.00,250.00,100,3.00,113.00
59771,137.12,250.00,100,3.00,112.88
59871,137.24,250.00,100,3.00,112.76
59971,137.38,250.00,100,3.00,112.62
60071,137.51,250.00,100,3.00,112.49
60171,137.65,250.00,100,3.00,112.35
60271,137.77,250.00,100,3.00,112.23
60371,137.88,250.00,100,3.00,112.12
60471,138.02,250.00,100,3.00,111.98
60571,138.14,250.00,100,3.00,111.86
60671,138.26,250.00,100,3.00,111.74
60771,138.37,250.00,100,3.00,111.63
60871,138.49,250.00,100,3.00,111.51
60971,138.62,250.00,100,3.00,111.38
61071,138.77,250.00,100,3.00,111.23
61171,138.91,250.00,100,3.00,111.09
61271,139.04,250.00,100,3.00,110.96
61371,139.20,250.00,100,3.00,110.80
61471,139.34,250.00,100,3.00,110.66
61571,139.47,250.00,100,3.00,110.53
61671,139.60,250.00,100,3.00,110.40
61771,139.74,250.00,100,3.00,110.26
61871,139.86,250.00,100,3.00,110.14
61971,140.00,250.00,100,3.00,110.00
62071,140.15,250.00,100,3.00,109.85
62171,140.27,250.00,100,3.00,109.73
62271,140.39,250.00,100,3.00,109.61
62371,140.54,250.00,100,3.00,109.46
62471,140.67,250.00,100,3.00,109.33
62571,140.80,250.00,100,3.00,109.20
62671,140.93,250.00,100,3.00,109.07
62771,141.05,250.00,100,3.00,108.95
62871,141.19,250.00,100,3.00,108.81
62971,141.35,250.00,100,3.00,108.65
63071,141.49,250.00,100,3.00,108.51
63171,141.63,250.00,100,3.00,108.37
63271,141.78,250.00,100,3.00,108.22
63371,141.92,250.00,100,3.00,108.08
63471,142.04,250.00,100,3.00,107.96
63571,142.16,250.00,100,3.00,107.84
63671,142.26,250.00,100,3.00,107.74
63771,142.40,250.00,100,3.00,107.60
63871,142.52,250.00,100,3.00,107.48
63971,142.67,250.00,100,3.00,107.33
64071,142.80,250.00,100,3.00,107.20
64171,142.92,250.00,100,3.00,107.08
64271,143.04,250.00,100,3.00,106.96
64371,143.16,250.00,100,3.00,106.84
64471,143.28,250.00,100,3.00,106.72
