Time_ms,Temp_C,Setpoint_C,Heater_Duty,Speed_mm_s,Error_C
25470,74.60,250.00,100,3.00,175.40
25570,74.81,250.00,100,3.00,175.19
25670,74.99,250.00,100,3.00,175.01
25770,75.16,250.00,100,3.00,174.84
25870,75.35,250.00,100,3.00,174.65
25970,75.53,250.00,100,3.00,174.47
26070,75.70,250.00,100,3.00,174.30
26170,75.89,250.00,100,3.00,174.11
26270,76.06,250.00,100,3.00,173.94
26370,76.28,250.00,100,3.00,173.72
26470,76.46,250.00,100,3.00,173.54
26570,76.62,250.00,100,3.00,173.38
26670,76.81,250.00,100,3.00,173.19
26770,77.01,250.00,100,3.00,172.99
26870,77.15,250.00,100,3.00,172.85
26970,77.30,250.00,100,3.00,172.70
27070,77.50,250.00,100,3.00,172.50
27170,77.63,250.00,100,3.00,172.37
27270,77.79,250.00,100,3.00,172.21
27370,77.96,250.00,100,3.00,172.04
27470,78.14,250.00,100,3.00,171.86
27570,78.33,250.00,100,3.00,171.67
27670,78.54,250.00,100,3.00,171.46
27770,78.71,250.00,100,3.00,171.29
27870,78.89,250.00,100,3.00,171.11
27970,79.09,250.00,100,3.00,170.91
28070,79.27,250.00,100,3.00,170.73
28170,79.47,250.00,100,3.00,170.53
28270,79.66,250.00,100,3.00,170.34
28370,79.86,250.00,100,3.00,170.14
28470,80.05,250.00,100,3.00,169.95
28570,80.24,250.00,100,3.00,169.76
28670,80.42,250.00,100,3.00,169.58
28770,80.59,250.00,100,3.00,169.41
28870,80.78,250.00,100,3.00,169.22
28970,80.94,250.00,100,3.00,169.06
29070,81.09,250.00,100,3.00,168.91
29170,81.31,250.00,100,3.00,168.69
29270,81.50,250.00,100,3.00,168.50
29370,81.70,250.00,100,3.00,168.30
29470,81.91,250.00,100,3.00,168.09
29570,82.11,250.00,100,3.00,167.89
29670,82.32,250.00,100,3.00,167.68
29770,82.52,250.00,100,3.00,167.48
29870,82.69,250.00,100,3.00,167.31
29970,82.88,250.00,100,3.00,167.12
30070,83.06,250.00,100,3.00,166.94
30170,83.23,250.00,100,3.00,166.77
30270,83.42,250.00,100,3.00,166.58
30370,83.62,250.00,100,3.00,166.38
30470,83.82,250.00,100,3.00,166.18
30570,84.01,250.00,100,3.00,165.99
30670,84.17,250.00,100,3.00,165.83
30770,84.33,250.00,100,3.00,165.67
30870,84.51,250.00,100,3.00,165.49
30970,84.70,250.00,100,3.00,165.30
31070,84.90,250.00,100,3.00,165.10
31170,85.07,250.00,100,3.00,164.93
31270,85.25,250.00,100,3.00,164.75
31370,85.41,250.00,100,3.00,164.59
31470,85.59,250.00,100,3.00,164.41
31570,85.76,250.00,100,3.00,164.24
31670,85.94,250.00,100,3.00,164.06
31770,86.14,250.00,100,3.00,163.86
31870,86.32,250.00,100,3.00,163.68
31970,86.51,250.00,100,3.00,163.49
32070,86.68,250.00,100,3.00,163.32
