Time_ms,Temp_C,Setpoint_C,Heater_Duty,Speed_mm_s,Error_C
63271,157.69,250.00,100,3.00,92.31
63371,157.85,250.00,100,3.00,92.15
63471,158.01,250.00,100,3.00,91.99
63571,158.18,250.00,100,3.00,91.82
63671,158.35,250.00,100,3.00,91.65
63771,158.50,250.00,100,3.00,91.50
63871,158.64,250.00,100,3.00,91.36
63971,158.81,250.00,100,3.00,91.19
64071,158.99,250.00,100,3.00,91.01
64171,159.16,250.00,100,3.00,90.84
64271,159.31,250.00,100,3.00,90.69
64371,159.46,250.00,100,3.00,90.54
64471,159.62,250.00,100,3.00,90.38
64571,159.79,250.00,100,3.00,90.21
64671,159.96,250.00,100,3.00,90.04
64771,160.12,250.00,100,3.00,89.88
64871,160.27,250.00,100,3.00,89.73
64971,160.42,250.00,100,3.00,89.58
65071,160.59,250.00,100,3.00,89.41
65171,160.76,250.00,100,3.00,89.24
65271,160.92,250.00,100,3.00,89.08
65371,161.08,250.00,100,3.00,88.92
65471,161.24,250.00,100,3.00,88.76
65571,161.41,250.00,100,3.00,88.59
65671,161.57,250.00,100,3.00,88.43
65771,161.73,250.00,100,3.00,88.27
65871,161.89,250.00,100,3.00,88.11
65971,162.05,250.00,100,3.00,87.95
66071,162.21,250.00,100,3.00,87.79
66171,158.35,250.00,100,3.00,91.65
66271,154.89,250.00,100,3.00,95.11
66371,151.78,250.00,100,3.00,98.22
66471,148.99,250.00,100,3.00,101.01
66571,146.49,250.00,100,3.00,103.51
66671,144.25,250.00,100,3.00,105.75
66771,142.23,250.00,100,3.00,107.77
66871,140.44,250.00,100,3.00,109.56
66971,138.83,250.00,100,3.00,111.17
67071,137.39,250.00,100,3.00,112.61
67171,136.11,250.00,100,3.00,113.89
67271,134.97,250.00,100,3.00,115.03
67371,133.96,250.00,100,3.00,116.04
67471,133.07,250.00,100,3.00,116.93
67571,132.27,250.00,100,3.00,117.73
67671,131.56,250.00,100,3.00,118.44
67771,130.92,250.00,100,3.00,119.08
67871,130.35,250.00,100,3.00,119.65
67971,129.86,250.00,100,3.00,120.14
68071,129.42,250.00,100,3.00,120.58
68171,129.04,250.00,100,3.00,120.96
68271,128.71,250.00,100,3.00,121.29
68371,128.43,250.00,100,3.00,121.57
68471,128.18,250.00,100,3.00,121.82
68571,127.97,250.00,100,3.00,122.03
68671,127.79,250.00,100,3.00,122.21
68771,127.62,250.00,100,3.00,122.38
68871,127.49,250.00,100,3.00,122.51
68971,127.38,250.00,100,3.00,122.62
69071,127.30,250.00,100,3.00,122.70
69171,127.22,250.00,100,3.00,122.78
69271,127.17,250.00,100,3.00,122.83
69371,127.14,250.00,100,3.00,122.86
69471,127.12,250.00,100,3.00,122.88
69571,127.12,250.00,100,3.00,122.88
69671,127.12,250.00,100,3.00,122.88
69771,127.13,250.00,100,3.00,122.87
69871,127.15,250.00,100,3.00,122.85
69971,127.18,250.00,100,3.00,122.82
70071,127.21,250.00,100,3.00,122.79
70171,127.25,250.00,100,3.00,122.75
70271,127.29,250.00,100,3.00,122.71
70371,127.35,250.00,100,3.00,122.65
70471,127.42,250.00,100,3.00,122.58
70571,127.48,250.00,100,3.00,122.52
70671,127.54,250.00,100,3.00,122.46
70771,127.61,250.00,100,3.00,122.39
70871,127.66,250.00,100,3.00,122.34
70971,127.74,250.00,100,3.00,122.26
71071,127.81,250.00,100,3.00,122.19
71171,127.90,250.00,100,3.00,122.10
71271,127.97,250.00,100,3.00,122.03
71371,128.04,250.00,100,3.00,121.96
71471,128.13,250.00,100,3.00,121.87
71571,128.22,250.00,100,3.00,121.78
71671,128.31,250.00,100,3.00,121.69
71771,128.40,250.00,100,3.00,121.60
71871,128.49,250.00,100,3.00,121.51
71971,128.57,250.00,100,3.00,121.43
72071,128.66,250.00,100,3.00,121.34
72171,128.75,250.00,100,3.00,121.25
72271,128.85,250.00,100,3.00,121.15
72371,128.93,250.00,100,3.00,121.07
72471,129.03,250.00,100,3.00,120.97
72571,129.13,250.00,100,3.00,120.87
72671,129.23,250.00,100,3.00,120.77
72771,129.32,250.00,100,3.00,120.68
72871,129.41,250.00,100,3.00,120.59
72971,129.49,250.00,100,3.00,120.51
73071,129.59,250.00,100,3.00,120.41
73171,129.66,250.00,100,3.00,120.34
73271,129.77,250.00,100,3.00,120.23
73371,129.85,250.00,100,3.00,120.15
73471,129.93,250.00,100,3.00,120.07
73571,130.03,250.00,100,3.00,119.97
73671,130.13,250.00,100,3.00,119.87
73771,130.23,250.00,100,3.00,119.77
73871,130.33,250.00,100,3.00,119.67
73971,130.42,250.00,100,3.00,119.58
74071,130.52,250.00,100,3.00,119.48
74171,130.60,250.00,100,3.00,119.40
74271,130.70,250.00,100,3.00,119.30
74371,130.79,250.00,100,3.00,119.21
74471,130.88,250.00,100,3.00,119.12
74571,130.98,250.00,100,3.00,119.02
74671,131.08,250.00,100,3.00,118.92
74771,131.17,250.00,100,3.00,118.83
74871,131.27,250.00,100,3.00,118.73
74971,131.36,250.00,100,3.00,118.64
75071,131.44,250.00,100,3.00,118.56
75171,131.54,250.00,100,3.00,118.46
75271,131.62,250.00,100,3.00,118.38
75371,131.72,250.00,100,3.00,118.28
75471,131.80,250.00,100,3.00,118.20
75571,131.88,250.00,100,3.00,118.12
75671,131.98,250.00,100,3.00,118.02
75771,132.08,250.00,100,3.00,117.92
75871,132.18,250.00,100,3.00,117.82
75971,132.27,250.00,100,3.00,117.73
76071,132.37,250.00,100,3.00,117.63
76171,132.47,250.00,100,3.00,117.53
76271,132.55,250.00,100,3.00,117.45
76371,132.65,250.00,100,3.00,117.35
76471,132.73,250.00,100,3.00,117.27
76571,132.81,250.00,100,3.00,117.19
76671,132.92,250.00,100,3.00,117.08
76771,133.02,250.00,100,3.00,116.98
76871,133.11,250.00,100,3.00,116.89
76971,133.21,250.00,100,3.00,116.79
77071,133.30,250.00,100,3.00,116.70
77171,133.38,250.00,100,3.00,116.62
77271,133.47,250.00,100,3.00,116.53
77371,133.54,250.00,100,3.00,116.46
77471,133.64,250.00,100,3.00,116.36
77571,133.71,250.00,100,3.00,116.29
77671,133.80,250.00,100,3.00,116.20
77771,133.90,250.00,100,3.00,116.10
77871,133.99,250.00,100,3.00,116.01
77971,134.09,250.00,100,3.00,115.91
78071,134.18,250.00,100,3.00,115.82
78171,134.28,250.00,100,3.00,115.72
78271,134.37,250.00,100,3.00,115.63
78371,134.46,250.00,100,3.00,115.54
78471,134.55,250.00,100,3.00,115.45
78571,134.63,250.00,100,3.00,115.37
78671,134.72,250.00,100,3.00,115.28
78771,134.82,250.00,100,3.00,115.18
78871,134.92,250.00,100,3.00,115.08
78971,135.01,250.00,100,3.00,114.99
79071,135.11,250.00,100,3.00,114.89
79171,135.20,250.00,100,3.00,114.80
79271,135.28,250.00,100,3.00,114.72
79371,135.38,250.00,100,3.00,114.62
79471,135.46,250.00,100,3.00,114.54
79571,135.55,250.00,100,3.00,114.45
79671,135.63,250.00,100,3.00,114.37
79771,135.71,250.00,100,3.00,114.29
79871,135.80,250.00,100,3.00,114.20
79971,135.90,250.00,100,3.00,114.10
80071,136.01,250.00,100,3.00,113.99
80171,136.10,250.00,100,3.00,113.90
80271,136.20,250.00,100,3.00,113.80
80371,136.29,250.00,100,3.00,113.71
80471,136.38,250.00,100,3.00,113.62
80571,136.48,250.00,100,3.00,113.52
80671,136.57,250.00,100,3.00,113.43
80771,136.65,250.00,100,3.00,113.35
80871,136.74,250.00,100,3.00,113.26
80971,136.84,250.00,100,3.00,113.16
81071,136.94,250.00,100,3.00,113.06
81171,137.03,250.00,100,3.00,112.97
81271,137.12,250.00,100,3.00,112.88
81371,137.21,250.00,100,3.00,112.79
81471,137.30,250.00,100,3.00,112.70
81571,137.39,250.00,100,3.00,112.61
81671,137.49,250.00,100,3.00,112.51
81771,137.56,250.00,100,3.00,112.44
81871,137.64,250.00,100,3.00,112.36
81971,137.73,250.00,100,3.00,112.27
82071,137.82,250.00,100,3.00,112.18
82171,137.92,250.00,100,3.00,112.08
82271,138.01,250.00,100,3.00,111.99
82371,138.11,250.00,100,3.00,111.89
82471,138.20,250.00,100,3.00,111.80
82571,138.29,250.00,100,3.00,111.71
82671,138.38,250.00,100,3.00,111.62
82771,138.47,250.00,100,3.00,111.53
82871,138.56,250.00,100,3.00,111.44
82971,138.66,250.00,100,3.00,111.34
83071,138.75,250.00,100,3.00,111.25
83171,138.84,250.00,100,3.00,111.16
83271,138.93,250.00,100,3.00,111.07
83371,139.02,250.00,100,3.00,110.98
83471,139.10,250.00,100,3.00,110.90
83571,139.20,250.00,100,3.00,110.80
83671,139.29,250.00,100,3.00,110.71
83771,139.38,250.00,100,3.00,110.62
83871,139.46,250.00,100,3.00,110.54
83971,139.54,250.00,100,3.00,110.46
84071,139.63,250.00,100,3.00,110.37
84171,139.72,250.00,100,3.00,110.28
84271,139.82,250.00,100,3.00,110.18
84371,139.90,250.00,100,3.00,110.10
84471,139.99,250.00,100,3.00,110.01
84571,140.09,250.00,100,3.00,109.91
84671,140.18,250.00,100,3.00,109.82
84771,140.27,250.00,100,3.00,109.73
84871,140.35,250.00,100,3.00,109.65
84971,140.44,250.00,100,3.00,109.56
85071,140.53,250.00,100,3.00,109.47
85171,140.61,250.00,100,3.00,109.39
85271,140.70,250.00,100,3.00,109.30
85371,140.78,250.00,100,3.00,109.22
85471,140.86,250.00,100,3.00,109.14
85571,140.95,250.00,100,3.00,109.05
85671,141.02,250.00,100,3.00,108.98
85771,141.11,250.00,100,3.00,108.89
