Time_ms,Temp_C,Setpoint_C,Heater_Duty,Speed_mm_s,Error_C
7271,180.43,250.00,100,3.00,69.57
7371,180.35,250.00,100,3.00,69.65
7471,180.30,250.00,100,3.00,69.70
7571,180.22,250.00,100,3.00,69.78
7671,180.16,250.00,100,3.00,69.84
7771,180.11,250.00,100,3.00,69.89
7871,180.06,250.00,100,3.00,69.94
7971,180.01,250.00,100,3.00,69.99
8071,179.99,250.00,100,3.00,70.01
8171,179.95,250.00,100,3.00,70.05
8271,179.94,250.00,100,3.00,70.06
8371,180.00,250.00,100,3.00,70.00
8471,179.95,250.00,100,3.00,70.05
8571,179.87,250.00,100,3.00,70.13
8671,179.91,250.00,100,3.00,70.09
8771,179.89,250.00,100,3.00,70.11
8871,179.85,250.00,100,3.00,70.15
8971,179.78,250.00,100,3.00,70.22
9071,179.78,250.00,100,3.00,70.22
9171,179.70,250.00,100,3.00,70.30
9271,179.68,250.00,100,3.00,70.32
9371,179.73,250.00,100,3.00,70.27
9471,179.70,250.00,100,3.00,70.30
9571,179.70,250.00,100,3.00,70.30
9671,179.73,250.00,100,3.00,70.27
9771,179.72,250.00,100,3.00,70.28
9871,179.78,250.00,100,3.00,70.22
9971,179.78,250.00,100,3.00,70.22
10071,179.77,250.00,100,3.00,70.23
10171,179.76,250.00,100,3.00,70.24
10271,179.78,250.00,100,3.00,70.22
10371,179.82,250.00,100,3.00,70.18
10471,179.92,250.00,100,3.00,70.08
10571,179.91,250.00,100,3.00,70.09
10671,179.87,250.00,100,3.00,70.13
10771,179.90,250.00,100,3.00,70.10
10871,179.98,250.00,100,3.00,70.02
10971,180.01,250.00,100,3.00,69.99
11071,180.01,250.00,100,3.00,69.99
11171,180.04,250.00,100,3.00,69.96
11271,179.99,250.00,100,3.00,70.01
11371,180.02,250.00,100,3.00,69.98
11471,180.10,250.00,100,3.00,69.90
11571,180.08,250.00,100,3.00,69.92
11671,180.14,250.00,100,3.00,69.86
11771,180.14,250.00,100,3.00,69.86
11871,180.16,250.00,100,3.00,69.84
11971,180.21,250.00,100,3.00,69.79
12071,180.20,250.00,100,3.00,69.80
12171,180.29,250.00,100,3.00,69.71
12271,180.33,250.00,100,3.00,69.67
12371,180.33,250.00,100,3.00,69.67
12471,180.38,250.00,100,3.00,69.62
12571,180.53,250.00,100,3.00,69.47
12671,180.58,250.00,100,3.00,69.42
12771,180.68,250.00,100,3.00,69.32
12871,180.78,250.00,100,3.00,69.22
12971,180.84,250.00,100,3.00,69.16
13071,180.97,250.00,100,3.00,69.03
13171,181.03,250.00,100,3.00,68.97
13271,181.10,250.00,100,3.00,68.90
13371,181.07,250.00,100,3.00,68.93
13471,181.10,250.00,100,3.00,68.90
13571,181.24,250.00,100,3.00,68.76
13671,181.30,250.00,100,3.00,68.70
13771,181.38,250.00,100,3.00,68.62
13871,181.42,250.00,100,3.00,68.58
13971,181.48,250.00,100,3.00,68.52
14071,181.56,250.00,100,3.00,68.44
14171,181.58,250.00,100,3.00,68.42
14271,181.67,250.00,100,3.00,68.33
14371,181.78,250.00,100,3.00,68.22
14471,181.92,250.00,100,3.00,68.08
14571,182.03,250.00,100,3.00,67.97
14671,182.24,250.00,100,3.00,67.76
14771,182.35,250.00,100,3.00,67.65
14871,182.51,250.00,100,3.00,67.49
14971,182.71,250.00,100,3.00,67.29
15071,182.81,250.00,100,3.00,67.19
15171,182.88,250.00,100,3.00,67.12
15271,182.99,250.00,100,3.00,67.01
15371,183.08,250.00,100,3.00,66.92
15471,183.15,250.00,100,3.00,66.85
15571,183.22,250.00,100,3.00,66.78
15671,183.39,250.00,100,3.00,66.61
15771,183.50,250.00,100,3.00,66.50
15871,183.60,250.00,100,3.00,66.40
15971,183.63,250.00,100,3.00,66.37
16071,183.72,250.00,100,3.00,66.28
16171,183.89,250.00,100,3.00,66.11
16271,183.91,250.00,100,3.00,66.09
16371,184.01,250.00,100,3.00,65.99
16471,184.16,250.00,100,3.00,65.84
16571,184.33,250.00,100,3.00,65.67
16671,184.48,250.00,100,3.00,65.52
16771,184.62,250.00,100,3.00,65.38
16871,184.80,250.00,100,3.00,65.20
16971,184.85,250.00,100,3.00,65.15
17071,185.09,250.00,100,3.00,64.91
17171,185.25,250.00,100,3.00,64.75
17271,185.33,250.00,100,3.00,64.67
17371,185.44,250.00,100,3.00,64.56
17471,185.56,250.00,100,3.00,64.44
17571,185.61,250.00,100,3.00,64.39
17671,185.71,250.00,100,3.00,64.29
17771,185.93,250.00,100,3.00,64.07
17871,185.98,250.00,100,3.00,64.02
17971,186.17,250.00,100,3.00,63.83
18071,186.30,250.00,100,3.00,63.70
18171,186.48,250.00,100,3.00,63.52
18271,186.71,250.00,100,3.00,63.29
18371,186.87,250.00,100,3.00,63.13
18471,187.05,250.00,100,3.00,62.95
18571,187.24,250.00,100,3.00,62.76
18671,187.33,250.00,100,3.00,62.67
18771,187.51,250.00,100,3.00,62.49
18871,187.70,250.00,100,3.00,62.30
18971,187.86,250.00,100,3.00,62.14
19071,188.06,250.00,100,3.00,61.94
19171,188.25,250.00,100,3.00,61.75
19271,188.48,250.00,100,3.00,61.52
19371,188.59,250.00,100,3.00,61.41
19471,188.71,250.00,100,3.00,61.29
19571,188.84,250.00,100,3.00,61.16
19671,188.94,250.00,100,3.00,61.06
19771,189.07,250.00,100,3.00,60.93
19871,189.30,250.00,100,3.00,60.70
19971,189.46,250.00,100,3.00,60.54
20071,189.63,250.00,100,3.00,60.37
20171,189.83,250.00,100,3.00,60.17
20271,189.93,250.00,100,3.00,60.07
20371,190.15,250.00,100,3.00,59.85
20471,190.20,250.00,100,3.00,59.80
20571,190.39,250.00,100,3.00,59.61
20671,190.46,250.00,100,3.00,59.54
20771,190.64,250.00,100,3.00,59.36
20871,190.83,250.00,100,3.00,59.17
20971,191.03,250.00,100,3.00,58.97
21071,191.18,250.00,100,3.00,58.82
21171,191.29,250.00,100,3.00,58.71
21271,191.46,250.00,100,3.00,58.54
21371,191.56,250.00,100,3.00,58.44
21471,191.73,250.00,100,3.00,58.27
21571,191.91,250.00,100,3.00,58.09
21671,192.01,250.00,100,3.00,57.99
21771,192.26,250.00,100,3.00,57.74
21871,192.43,250.00,100,3.00,57.57
21971,192.68,250.00,100,3.00,57.32
22071,192.76,250.00,100,3.00,57.24
22171,192.95,250.00,100,3.00,57.05
22271,193.05,250.00,100,3.00,56.95
22371,193.22,250.00,100,3.00,56.78
22471,193.51,250.00,100,3.00,56.49
22571,193.71,250.00,100,3.00,56.29
22671,193.83,250.00,100,3.00,56.17
22771,193.94,250.00,100,3.00,56.06
22871,194.14,250.00,100,3.00,55.86
22971,194.37,250.00,100,3.00,55.63
23071,194.69,250.00,100,3.00,55.31
23171,194.94,250.00,100,3.00,55.06
23271,195.10,250.00,100,3.00,54.90
23371,195.36,250.00,100,3.00,54.64
23471,195.63,250.00,100,3.00,54.37
23571,195.90,250.00,100,3.00,54.10
23671,196.01,250.00,100,3.00,53.99
23771,196.21,250.00,100,3.00,53.79
23871,196.45,250.00,100,3.00,53.55
23971,196.58,250.00,100,3.00,53.42
24071,196.76,250.00,100,3.00,53.24
24171,197.02,250.00,100,3.00,52.98
24271,197.18,250.00,100,3.00,52.82
24371,197.40,250.00,100,3.00,52.60
24471,197.50,250.00,100,3.00,52.50
24571,197.66,250.00,100,3.00,52.34
24671,197.98,250.00,100,3.00,52.02
24771,198.09,250.00,100,3.00,51.91
24871,198.25,250.00,100,3.00,51.75
24971,198.46,250.00,100,3.00,51.54
25071,198.67,250.00,100,3.00,51.33
25171,198.97,250.00,100,3.00,51.03
25271,199.19,250.00,100,3.00,50.81
25371,199.27,250.00,100,3.00,50.73
25471,199.48,250.00,100,3.00,50.52
25571,199.56,250.00,100,3.00,50.44
25671,199.83,250.00,100,3.00,50.17
25771,199.93,250.00,100,3.00,50.07
25871,200.20,250.00,100,3.00,49.80
25971,200.29,250.00,100,3.00,49.71
26071,200.44,250.00,100,3.00,49.56
26171,200.74,250.00,100,3.00,49.26
26271,200.87,250.00,100,3.00,49.13
26371,201.08,250.00,100,3.00,48.92
26471,201.17,250.00,100,3.00,48.83
26571,201.34,250.00,100,3.00,48.66
26671,201.62,250.00,100,3.00,48.38
26771,201.81,250.00,100,3.00,48.19
26871,201.92,250.00,100,3.00,48.08
26971,202.11,250.00,100,3.00,47.89
27071,202.38,250.00,100,3.00,47.62
27171,202.65,250.00,100,3.00,47.35
27271,202.99,250.00,100,3.00,47.01
27371,203.30,250.00,100,3.00,46.70
27471,203.39,250.00,100,3.00,46.61
27571,203.65,250.00,100,3.00,46.35
27671,203.86,250.00,100,3.00,46.14
27771,204.05,250.00,100,3.00,45.95
27871,204.19,250.00,100,3.00,45.81
27971,204.51,250.00,100,3.00,45.49
28071,204.63,250.00,100,3.00,45.37
28171,204.88,250.00,100,3.00,45.12
28271,205.20,250.00,100,3.00,44.80
28371,205.29,250.00,100,3.00,44.71
28471,205.53,250.00,100,3.00,44.47
28571,205.69,250.00,100,3.00,44.31
28671,205.86,250.00,100,3.00,44.14
28771,206.08,250.00,100,3.00,43.92
28871,206.15,250.00,100,3.00,43.85
28971,206.34,250.00,100,3.00,43.66
29071,206.59,250.00,100,3.00,43.41
29171,206.84,250.00,100,3.00,43.16
29271,207.14,250.00,100,3.00,42.86
29371,207.52,250.00,100,3.00,42.48
29471,207.72,250.00,100,3.00,42.28
29571,207.83,250.00,100,3.00,42.17
29671,208.14,250.00,100,3.00,41.86
29771,208.24,250.00,100,3.00,41.76
29871,208.47,250.00,100,3.00,41.53
29971,208.54,250.00,100,3.00,41.46
30071,208.64,250.00,100,3.00,41.36
30171,208.79,250.00,100,3.00,41.21
30271,209.05,250.00,100,3.00,40.95
30371,209.31,250.00,100,3.00,40.69
30471,209.40,250.00,100,3.00,40.60
30571,209.75,250.00,100,3.00,40.25
30671,209.94,250.00,100,3.00,40.06
30771,210.16,250.00,100,3.00,39.84
30871,210.54,250.00,100,3.00,39.46
30971,210.77,250.00,100,3.00,39.23
31071,210.94,250.00,100,3.00,39.06
31171,211.17,250.00,100,3.00,38.83
31271,211.34,250.00,100,3.00,38.66
31371,211.65,250.00,100,3.00,38.35
31471,211.88,250.00,100,3.00,38.12
31571,212.10,250.00,100,3.00,37.90
31671,212.21,250.00,100,3.00,37.79
31771,212.51,250.00,100,3.00,37.49
31871,212.87,250.00,100,3.00,37.13
31971,213.23,250.00,100,3.00,36.77
32071,213.47,250.00,100,3.00,36.53
32171,213.49,250.00,100,3.00,36.51
32271,213.62,250.00,100,3.00,36.38
32371,213.87,250.00,100,3.00,36.13
32471,214.21,250.00,100,3.00,35.79
32571,214.24,250.00,100,3.00,35.76
32671,214.46,250.00,100,3.00,35.54
32771,214.62,250.00,100,3.00,35.38
32871,214.85,250.00,100,3.00,35.15
32971,215.14,250.00,100,3.00,34.86
33071,215.24,250.00,100,3.00,34.76
33171,215.45,250.00,100,3.00,34.55
33271,215.68,250.00,100,3.00,34.32
33371,215.93,250.00,100,3.00,34.07
33471,216.29,250.00,100,3.00,33.71
33571,216.58,250.00,100,3.00,33.42
33671,216.74,250.00,100,3.00,33.26
33771,217.07,250.00,100,3.00,32.93
33871,217.41,250.00,100,3.00,32.59
33971,217.67,250.00,100,3.00,32.33
34071,218.04,250.00,100,3.00,31.96
34171,218.29,250.00,100,3.00,31.71
34271,218.65,250.00,100,3.00,31.35
34371,218.74,250.00,100,3.00,31.26
34471,218.87,250.00,100,3.00,31.13
34571,219.22,250.00,100,3.00,30.78
34671,219.25,250.00,100,3.00,30.75
34771,219.47,250.00,100,3.00,30.53
34871,219.52,250.00,100,3.00,30.48
34971,219.66,250.00,100,3.00,30.34
35071,219.89,250.00,100,3.00,30.11
35171,219.95,250.00,100,3.00,30.05
35271,220.29,250.00,100,3.00,29.71
35371,220.55,250.00,100,3.00,29.45
35471,221.03,250.00,100,3.00,28.97
35571,221.47,250.00,100,3.00,28.53
35671,221.81,250.00,100,3.00,28.19
35771,222.07,250.00,100,3.00,27.93
35871,222.19,250.00,100,3.00,27.81
35971,222.57,250.00,100,3.00,27.43
36071,222.70,250.00,100,3.00,27.30
36171,223.02,250.00,100,3.00,26.98
36271,223.31,250.00,100,3.00,26.69
36371,223.73,250.00,100,3.00,26.27
36471,223.85,250.00,100,3.00,26.15
