Time_ms,Temp_C,Setpoint_C,Heater_Duty,Speed_mm_s,Error_C
13271,80.43,250.00,100,3.00,169.57
13371,80.57,250.00,100,3.00,169.43
13471,80.72,250.00,100,3.00,169.28
13571,80.87,250.00,100,3.00,169.13
13671,81.04,250.00,100,3.00,168.96
13771,81.20,250.00,100,3.00,168.80
13871,81.36,250.00,100,3.00,168.64
13971,81.52,250.00,100,3.00,168.48
14071,81.66,250.00,100,3.00,168.34
14171,81.80,250.00,100,3.00,168.20
14271,81.96,250.00,100,3.00,168.04
14371,82.11,250.00,100,3.00,167.89
14471,82.27,250.00,100,3.00,167.73
14571,82.42,250.00,100,3.00,167.58
14671,82.58,250.00,100,3.00,167.42
14771,82.74,250.00,100,3.00,167.26
14871,82.89,250.00,100,3.00,167.11
14971,83.07,250.00,100,3.00,166.93
15071,83.24,250.00,100,3.00,166.76
15171,83.41,250.00,100,3.00,166.59
15271,83.59,250.00,100,3.00,166.41
15371,83.75,250.00,100,3.00,166.25
15471,83.92,250.00,100,3.00,166.08
15571,84.09,250.00,100,3.00,165.91
15671,84.25,250.00,100,3.00,165.75
15771,84.44,250.00,100,3.00,165.56
15871,84.62,250.00,100,3.00,165.38
15971,84.80,250.00,100,3.00,165.20
16071,84.98,250.00,100,3.00,165.02
16171,85.16,250.00,100,3.00,164.84
16271,85.34,250.00,100,3.00,164.66
16371,85.52,250.00,100,3.00,164.48
16471,85.70,250.00,100,3.00,164.30
16571,85.89,250.00,100,3.00,164.11
16671,86.06,250.00,100,3.00,163.94
16771,86.22,250.00,100,3.00,163.78
16871,86.41,250.00,100,3.00,163.59
16971,86.59,250.00,100,3.00,163.41
17071,86.79,250.00,100,3.00,163.21
17171,86.98,250.00,100,3.00,163.02
17271,87.16,250.00,100,3.00,162.84
17371,87.35,250.00,100,3.00,162.65
17471,87.53,250.00,100,3.00,162.47
17571,87.73,250.00,100,3.00,162.27
17671,87.92,250.00,100,3.00,162.08
17771,88.10,250.00,100,3.00,161.90
17871,88.30,250.00,100,3.00,161.70
17971,88.50,250.00,100,3.00,161.50
18071,88.69,250.00,100,3.00,161.31
18171,88.89,250.00,100,3.00,161.11
18271,89.09,250.00,100,3.00,160.91
18371,89.28,250.00,100,3.00,160.72
18471,89.48,250.00,100,3.00,160.52
18571,89.66,250.00,100,3.00,160.34
18671,89.86,250.00,100,3.00,160.14
18771,90.05,250.00,100,3.00,159.95
18871,90.24,250.00,100,3.00,159.76
18971,90.44,250.00,100,3.00,159.56
19071,90.64,250.00,100,3.00,159.36
19171,90.84,250.00,100,3.00,159.16
19271,91.04,250.00,100,3.00,158.96
19371,91.24,250.00,100,3.00,158.76
19471,91.45,250.00,100,3.00,158.55
19571,91.64,250.00,100,3.00,158.36
19671,91.84,250.00,100,3.00,158.16
19771,92.04,250.00,100,3.00,157.96
19871,92.23,250.00,100,3.00,157.77
19971,92.45,250.00,100,3.00,157.55
20071,92.63,250.00,100,3.00,157.37
20171,92.82,250.00,100,3.00,157.18
20271,93.01,250.00,100,3.00,156.99
20371,93.19,250.00,100,3.00,156.81
20471,93.37,250.00,100,3.00,156.63
20571,93.56,250.00,100,3.00,156.44
20671,93.75,250.00,100,3.00,156.25
20771,93.94,250.00,100,3.00,156.06
20871,94.13,250.00,100,3.00,155.87
20971,94.31,250.00,100,3.00,155.69
21071,94.52,250.00,100,3.00,155.48
21171,94.72,250.00,100,3.00,155.28
21271,94.92,250.00,100,3.00,155.08
21371,95.12,250.00,100,3.00,154.88
21471,95.32,250.00,100,3.00,154.68
21571,95.53,250.00,100,3.00,154.47
21671,95.72,250.00,100,3.00,154.28
21771,95.93,250.00,100,3.00,154.07
21871,96.13,250.00,100,3.00,153.87
21971,96.33,250.00,100,3.00,153.67
22071,96.55,250.00,100,3.00,153.45
22171,96.77,250.00,100,3.00,153.23
22271,96.99,250.00,100,3.00,153.01
22371,97.21,250.00,100,3.00,152.79
22471,97.42,250.00,100,3.00,152.58
22571,97.61,250.00,100,3.00,152.39
22671,97.83,250.00,100,3.00,152.17
22771,98.03,250.00,100,3.00,151.97
22871,98.24,250.00,100,3.00,151.76
22971,98.44,250.00,100,3.00,151.56
23071,98.64,250.00,100,3.00,151.36
23171,98.85,250.00,100,3.00,151.15
23271,99.07,250.00,100,3.00,150.93
23371,99.29,250.00,100,3.00,150.71
23471,99.51,250.00,100,3.00,150.49
23571,99.72,250.00,100,3.00,150.28
23671,99.93,250.00,100,3.00,150.07
23771,100.13,250.00,100,3.00,149.87
23871,100.35,250.00,100,3.00,149.65
23971,100.55,250.00,100,3.00,149.45
24071,100.75,250.00,100,3.00,149.25
24171,100.97,250.00,100,3.00,149.03
24271,101.19,250.00,100,3.00,148.81
24371,101.41,250.00,100,3.00,148.59
24471,101.62,250.00,100,3.00,148.38
24571,101.83,250.00,100,3.00,148.17
24671,102.03,250.00,100,3.00,147.97
24771,102.25,250.00,100,3.00,147.75
24871,102.45,250.00,100,3.00,147.55
24971,102.66,250.00,100,3.00,147.34
25071,102.86,250.00,100,3.00,147.14
25171,103.07,250.00,100,3.00,146.93
25271,103.29,250.00,100,3.00,146.71
25371,103.51,250.00,100,3.00,146.49
25471,103.73,250.00,100,3.00,146.27
25571,103.95,250.00,100,3.00,146.05
25671,104.17,250.00,100,3.00,145.83
25771,104.39,250.00,100,3.00,145.61
25871,104.60,250.00,100,3.00,145.40
25971,104.82,250.00,100,3.00,145.18
26071,105.03,250.00,100,3.00,144.97
26171,105.24,250.00,100,3.00,144.76
26271,105.47,250.00,100,3.00,144.53
26371,105.68,250.00,100,3.00,144.32
26471,105.90,250.00,100,3.00,144.10
26571,106.12,250.00,100,3.00,143.88
26671,106.33,250.00,100,3.00,143.67
26771,106.54,250.00,100,3.00,143.46
26871,106.76,250.00,100,3.00,143.24
26971,106.95,250.00,100,3.00,143.05
27071,107.17,250.00,100,3.00,142.83
27171,107.38,250.00,100,3.00,142.62
27271,107.59,250.00,100,3.00,142.41
27371,107.80,250.00,100,3.00,142.20
27471,108.01,250.00,100,3.00,141.99
27571,108.23,250.00,100,3.00,141.77
27671,108.46,250.00,100,3.00,141.54
27771,108.67,250.00,100,3.00,141.33
27871,108.90,250.00,100,3.00,141.10
27971,109.10,250.00,100,3.00,140.90
28071,109.31,250.00,100,3.00,140.69
28171,109.52,250.00,100,3.00,140.48
28271,109.73,250.00,100,3.00,140.27
28371,109.96,250.00,100,3.00,140.04
28471,110.17,250.00,100,3.00,139.83
28571,110.38,250.00,100,3.00,139.62
28671,110.61,250.00,100,3.00,139.39
28771,110.82,250.00,100,3.00,139.18
28871,111.02,250.00,100,3.00,138.98
28971,111.24,250.00,100,3.00,138.76
29071,111.44,250.00,100,3.00,138.56
29171,111.66,250.00,100,3.00,138.34
29271,111.86,250.00,100,3.00,138.14
29371,112.07,250.00,100,3.00,137.93
29471,112.28,250.00,100,3.00,137.72
29571,112.49,250.00,100,3.00,137.51
29671,112.71,250.00,100,3.00,137.29
29771,112.93,250.00,100,3.00,137.07
29871,113.15,250.00,100,3.00,136.85
29971,113.37,250.00,100,3.00,136.63
30071,113.58,250.00,100,3.00,136.42
30171,113.79,250.00,100,3.00,136.21
30271,114.00,250.00,100,3.00,136.00
30371,114.20,250.00,100,3.00,135.80
30471,114.43,250.00,100,3.00,135.57
30571,114.65,250.00,100,3.00,135.35
30671,114.87,250.00,100,3.00,135.13
30771,115.09,250.00,100,3.00,134.91
30871,115.30,250.00,100,3.00,134.70
30971,115.50,250.00,100,3.00,134.50
31071,115.73,250.00,100,3.00,134.27
31171,115.93,250.00,100,3.00,134.07
31271,116.15,250.00,100,3.00,133.85
31371,116.35,250.00,100,3.00,133.65
31471,116.55,250.00,100,3.00,133.45
31571,116.76,250.00,100,3.00,133.24
31671,116.98,250.00,100,3.00,133.02
31771,117.20,250.00,100,3.00,132.80
31871,117.41,250.00,100,3.00,132.59
31971,117.62,250.00,100,3.00,132.38
32071,117.84,250.00,100,3.00,132.16
32171,118.05,250.00,100,3.00,131.95
32271,118.27,250.00,100,3.00,131.73
32371,118.48,250.00,100,3.00,131.52
32471,118.68,250.00,100,3.00,131.32
32571,118.90,250.00,100,3.00,131.10
32671,119.12,250.00,100,3.00,130.88
32771,119.33,250.00,100,3.00,130.67
32871,119.54,250.00,100,3.00,130.46
32971,119.75,250.00,100,3.00,130.25
33071,119.95,250.00,100,3.00,130.05
33171,120.16,250.00,100,3.00,129.84
33271,120.36,250.00,100,3.00,129.64
33371,120.58,250.00,100,3.00,129.42
33471,120.77,250.00,100,3.00,129.23
33571,120.97,250.00,100,3.00,129.03
33671,121.18,250.00,100,3.00,128.82
33771,121.39,250.00,100,3.00,128.61
33871,121.61,250.00,100,3.00,128.39
33971,121.82,250.00,100,3.00,128.18
34071,122.04,250.00,100,3.00,127.96
34171,122.25,250.00,100,3.00,127.75
34271,122.46,250.00,100,3.00,127.54
34371,122.67,250.00,100,3.00,127.33
34471,122.88,250.00,100,3.00,127.12
34571,123.08,250.00,100,3.00,126.92
34671,123.30,250.00,100,3.00,126.70
34771,123.51,250.00,100,3.00,126.49
34871,123.73,250.00,100,3.00,126.27
34971,123.94,250.00,100,3.00,126.06
35071,124.14,250.00,100,3.00,125.86
35171,124.34,250.00,100,3.00,125.66
35271,124.55,250.00,100,3.00,125.45
35371,124.75,250.00,100,3.00,125.25
35471,124.96,250.00,100,3.00,125.04
35571,125.16,250.00,100,3.00,124.84
35671,125.35,250.00,100,3.00,124.65
35771,125.56,250.00,100,3.00,124.44
35871,125.77,250.00,100,3.00,124.23
35971,125.99,250.00,100,3.00,124.01
36071,126.20,250.00,100,3.00,123.80
36171,126.40,250.00,100,3.00,123.60
36271,126.61,250.00,100,3.00,123.39
36371,126.81,250.00,100,3.00,123.19
36471,127.02,250.00,100,3.00,122.98
36571,127.22,250.00,100,3.00,122.78
36671,127.41,250.00,100,3.00,122.59
36771,127.63,250.00,100,3.00,122.37
36871,127.84,250.00,100,3.00,122.16
36971,128.05,250.00,100,3.00,121.95
37071,128.27,250.00,100,3.00,121.73
37171,128.47,250.00,100,3.00,121.53
37271,128.67,250.00,100,3.00,121.33
37371,128.88,250.00,100,3.00,121.12
37471,129.07,250.00,100,3.00,120.93
37571,129.27,250.00,100,3.00,120.73
37671,129.46,250.00,100,3.00,120.54
37771,129.65,250.00,100,3.00,120.35
37871,129.85,250.00,100,3.00,120.15
37971,130.06,250.00,100,3.00,119.94
38071,130.27,250.00,100,3.00,119.73
38171,130.48,250.00,100,3.00,119.52
38271,130.69,250.00,100,3.00,119.31
38371,130.91,250.00,100,3.00,119.09
38471,131.10,250.00,100,3.00,118.90
38571,131.31,250.00,100,3.00,118.69
38671,131.52,250.00,100,3.00,118.48
38771,131.70,250.00,100,3.00,118.30
38871,131.91,250.00,100,3.00,118.09
38971,132.12,250.00,100,3.00,117.88
39071,132.33,250.00,100,3.00,117.67
39171,132.54,250.00,100,3.00,117.46
39271,132.74,250.00,100,3.00,117.26
39371,132.93,250.00,100,3.00,117.07
39471,133.15,250.00,100,3.00,116.85
39571,133.33,250.00,100,3.00,116.67
39671,133.54,250.00,100,3.00,116.46
39771,133.72,250.00,100,3.00,116.28
39871,133.91,250.00,100,3.00,116.09
39971,134.11,250.00,100,3.00,115.89
40071,134.31,250.00,100,3.00,115.69
40171,134.53,250.00,100,3.00,115.47
40271,134.72,250.00,100,3.00,115.28
40371,134.92,250.00,100,3.00,115.08
40471,135.14,250.00,100,3.00,114.86
40571,135.33,250.00,100,3.00,114.67
40671,135.53,250.00,100,3.00,114.47
40771,135.73,250.00,100,3.00,114.27
40871,135.92,250.00,100,3.00,114.08
40971,136.13,250.00,100,3.00,113.87
41071,136.33,250.00,100,3.00,113.67
41171,136.54,250.00,100,3.00,113.46
41271,136.75,250.00,100,3.00,113.25
41371,136.94,250.00,100,3.00,113.06
41471,137.13,250.00,100,3.00,112.87
41571,137.34,250.00,100,3.00,112.66
41671,137.52,250.00,100,3.00,112.48
41771,137.72,250.00,100,3.00,112.28
41871,137.90,250.00,100,3.00,112.10
41971,138.08,250.00,100,3.00,111.92
42071,138.29,250.00,100,3.00,111.71
42171,138.49,250.00,100,3.00,111.51
