Time_ms,Temp_C,Setpoint_C,Heater_Duty,Speed_mm_s,Error_C
4570,233.55,250.00,74,0.00,16.45
4670,233.46,250.00,76,0.00,16.54
4770,233.37,250.00,75,0.00,16.63
4870,233.26,250.00,77,0.00,16.74
4970,233.15,250.00,78,0.00,16.85
5070,233.03,250.00,80,0.00,16.97
5170,232.92,250.00,79,0.00,17.08
5270,232.80,250.00,80,0.00,17.20
5370,232.68,250.00,80,0.00,17.32
5470,232.58,250.00,80,0.00,17.42
5570,232.51,250.00,77,0.00,17.49
5670,232.43,250.00,77,0.00,17.57
5770,232.37,250.00,76,0.00,17.63
5870,232.29,250.00,78,0.00,17.71
5970,232.22,250.00,78,0.00,17.78
6070,232.12,250.00,80,0.00,17.88
6170,232.06,250.00,78,0.00,17.94
6270,231.96,250.00,81,0.00,18.04
6370,231.86,250.00,82,0.00,18.14
6470,231.76,250.00,83,0.00,18.24
6570,231.65,250.00,83,0.00,18.35
6670,231.56,250.00,82,0.00,18.44
6770,231.49,250.00,81,0.00,18.51
6870,231.42,250.00,81,0.00,18.58
6970,231.35,250.00,81,0.00,18.65
7070,231.30,250.00,79,0.00,18.70
7170,231.22,250.00,82,0.00,18.78
7270,231.16,250.00,81,0.00,18.84
7370,231.10,250.00,81,0.00,18.90
7470,231.05,250.00,81,0.00,18.95
7570,231.00,250.00,80,0.00,19.00
7670,230.96,250.00,79,0.00,19.04
7770,230.87,250.00,85,0.00,19.13
7870,230.78,250.00,86,0.00,19.22
7970,230.69,250.00,85,0.00,19.31
8070,230.60,250.00,86,0.00,19.40
8170,230.50,250.00,88,0.00,19.50
8270,230.42,250.00,86,0.00,19.58
8370,230.33,250.00,87,0.00,19.67
8470,230.24,250.00,87,0.00,19.76
8570,230.14,250.00,89,0.00,19.86
8670,230.08,250.00,86,0.00,19.92
8770,230.00,250.00,87,0.00,20.00
8870,229.94,250.00,87,0.00,20.06
8970,229.86,250.00,88,0.00,20.14
9070,229.79,250.00,87,0.00,20.21
9170,229.74,250.00,85,0.00,20.26
9270,229.68,250.00,87,0.00,20.32
9370,229.60,250.00,89,0.00,20.40
9470,229.57,250.00,85,0.00,20.43
9570,229.51,250.00,87,0.00,20.49
9670,229.43,250.00,90,0.00,20.57
9770,229.33,250.00,92,0.00,20.67
9870,229.23,250.00,92,0.00,20.77
9970,229.16,250.00,91,0.00,20.84
10070,229.05,250.00,94,0.00,20.95
10170,228.95,250.00,94,0.00,21.05
10270,228.86,250.00,93,0.00,21.14
10370,228.77,250.00,93,0.00,21.23
10470,228.71,250.00,91,0.00,21.29
10570,228.65,250.00,90,0.00,21.35
10670,228.62,250.00,89,0.00,21.38
10770,228.58,250.00,89,0.00,21.42
10870,228.53,250.00,91,0.00,21.47
10970,228.49,250.00,90,0.00,21.51
11070,228.46,250.00,88,0.00,21.54
11170,228.43,250.00,89,0.00,21.57
11270,228.41,250.00,87,0.00,21.59
11370,228.40,250.00,87,0.00,21.60
11470,228.36,250.00,90,0.00,21.64
11570,228.35,250.00,87,0.00,21.65
11670,228.39,250.00,82,0.00,21.61
11770,228.37,250.00,88,0.00,21.63
11870,228.39,250.00,84,0.00,21.61
11970,228.39,250.00,85,0.00,21.61
12070,228.39,250.00,86,0.00,21.61
12170,228.38,250.00,87,0.00,21.62
12270,228.37,250.00,87,0.00,21.63
12370,228.35,250.00,88,0.00,21.65
12470,228.35,250.00,87,0.00,21.65
12570,228.34,250.00,87,0.00,21.66
12670,228.36,250.00,84,0.00,21.64
12770,228.39,250.00,83,0.00,21.61
12870,228.43,250.00,82,0.00,21.57
12970,228.49,250.00,79,0.00,21.51
13070,228.53,250.00,81,0.00,21.47
13170,228.57,250.00,82,0.00,21.43
13270,228.60,250.00,82,0.00,21.40
13370,228.64,250.00,81,0.00,21.36
13470,228.65,250.00,83,0.00,21.35
13570,228.69,250.00,81,0.00,21.31
13670,228.73,250.00,81,0.00,21.27
13770,228.77,250.00,80,0.00,21.23
13870,228.81,250.00,80,0.00,21.19
13970,228.84,250.00,81,0.00,21.16
14070,228.88,250.00,80,0.00,21.12
14170,228.93,250.00,79,0.00,21.07
14270,228.95,250.00,81,0.00,21.05
14370,228.98,250.00,81,0.00,21.02
14470,228.99,250.00,83,0.00,21.01
14570,229.05,250.00,77,0.00,20.95
14670,229.07,250.00,81,0.00,20.93
14770,229.08,250.00,81,0.00,20.92
14870,229.13,250.00,79,0.00,20.87
14970,229.13,250.00,83,0.00,20.87
15070,229.13,250.00,83,0.00,20.87
15170,229.16,250.00,80,0.00,20.84
15270,229.16,250.00,83,0.00,20.84
15370,229.16,250.00,83,0.00,20.84
15470,229.14,250.00,85,0.00,20.86
15570,229.09,250.00,88,0.00,20.91
15670,229.08,250.00,84,0.00,20.92
15770,229.05,250.00,86,0.00,20.95
15870,229.02,250.00,86,0.00,20.98
15970,228.98,250.00,88,0.00,21.02
16070,228.94,250.00,88,0.00,21.06
16170,228.91,250.00,87,0.00,21.09
16270,228.89,250.00,86,0.00,21.11
16370,228.86,250.00,87,0.00,21.14
16470,228.83,250.00,87,0.00,21.17
16570,228.80,250.00,87,0.00,21.20
16670,228.78,250.00,86,0.00,21.22
16770,228.75,250.00,88,0.00,21.25
16870,228.76,250.00,84,0.00,21.24
16970,228.77,250.00,83,0.00,21.23
17070,228.80,250.00,81,0.00,21.20
17170,228.84,250.00,80,0.00,21.16
17270,228.87,250.00,81,0.00,21.13
17370,228.91,250.00,80,0.00,21.09
17470,228.93,250.00,81,0.00,21.07
17570,228.96,250.00,81,0.00,21.04
17670,228.99,250.00,81,0.00,21.01
17770,229.03,250.00,80,0.00,20.97
17870,229.09,250.00,77,0.00,20.91
17970,229.18,250.00,73,0.00,20.82
18070,229.25,250.00,76,0.00,20.75
18170,229.32,250.00,75,0.00,20.68
18270,229.40,250.00,74,0.00,20.60
18370,229.46,250.00,75,0.00,20.54
18470,229.55,250.00,73,0.00,20.45
18570,229.65,250.00,71,0.00,20.35
18670,229.72,250.00,73,0.00,20.28
18770,229.81,250.00,72,0.00,20.19
18870,229.89,250.00,71,0.00,20.11
18970,229.96,250.00,73,0.00,20.04
19070,230.04,250.00,71,0.00,19.96
19170,230.12,250.00,71,0.00,19.88
19270,230.21,250.00,70,0.00,19.79
19370,230.29,250.00,70,0.00,19.71
19470,230.36,250.00,71,0.00,19.64
19570,230.41,250.00,73,0.00,19.59
19670,230.47,250.00,72,0.00,19.53
19770,230.54,250.00,70,0.00,19.46
19870,230.62,250.00,70,0.00,19.38
19970,230.67,250.00,72,0.00,19.33
20070,230.76,250.00,67,0.00,19.24
20170,230.82,250.00,71,0.00,19.18
20270,230.87,250.00,70,0.00,19.13
20370,230.92,250.00,71,0.00,19.08
20470,230.93,250.00,75,0.00,19.07
20570,230.95,250.00,74,0.00,19.05
