Time_ms,Temp_C,Setpoint_C,Heater_Duty,Speed_mm_s,Error_C
30671,153.06,250.00,100,3.00,96.94
30771,153.24,250.00,100,3.00,96.76
30871,153.42,250.00,100,3.00,96.58
30971,153.63,250.00,100,3.00,96.37
31071,153.82,250.00,100,3.00,96.18
31171,154.03,250.00,100,3.00,95.97
31271,154.23,250.00,100,3.00,95.77
31371,154.41,250.00,100,3.00,95.59
31471,154.62,250.00,100,3.00,95.38
31571,154.81,250.00,100,3.00,95.19
31671,155.02,250.00,100,3.00,94.98
31771,155.21,250.00,100,3.00,94.79
31871,155.40,250.00,100,3.00,94.60
31971,155.61,250.00,100,3.00,94.39
32071,155.80,250.00,100,3.00,94.20
32171,156.00,250.00,100,3.00,94.00
32271,156.20,250.00,100,3.00,93.80
32371,156.40,250.00,100,3.00,93.60
32471,156.60,250.00,100,3.00,93.40
32571,156.79,250.00,100,3.00,93.21
32671,156.99,250.00,100,3.00,93.01
32771,157.18,250.00,100,3.00,92.82
32871,157.39,250.00,100,3.00,92.61
32971,157.57,250.00,100,3.00,92.43
33071,157.76,250.00,100,3.00,92.24
33171,157.95,250.00,100,3.00,92.05
33271,158.15,250.00,100,3.00,91.85
33371,158.33,250.00,100,3.00,91.67
33471,158.52,250.00,100,3.00,91.48
33571,158.72,250.00,100,3.00,91.28
33671,158.91,250.00,100,3.00,91.09
33771,159.10,250.00,100,3.00,90.90
33871,159.30,250.00,100,3.00,90.70
33971,159.49,250.00,100,3.00,90.51
34071,159.69,250.00,100,3.00,90.31
34171,159.86,250.00,100,3.00,90.14
34271,160.05,250.00,100,3.00,89.95
34371,160.24,250.00,100,3.00,89.76
34471,160.44,250.00,100,3.00,89.56
34571,160.64,250.00,100,3.00,89.36
34671,160.84,250.00,100,3.00,89.16
34771,161.03,250.00,100,3.00,88.97
34871,161.21,250.00,100,3.00,88.79
34971,161.39,250.00,100,3.00,88.61
35071,161.56,250.00,100,3.00,88.44
35171,161.77,250.00,100,3.00,88.23
35271,159.62,250.00,100,3.00,90.38
35371,157.69,250.00,100,3.00,92.31
35471,155.97,250.00,100,3.00,94.03
35571,154.43,250.00,100,3.00,95.57
35671,153.06,250.00,100,3.00,96.94
35771,151.84,250.00,100,3.00,98.16
35871,150.77,250.00,100,3.00,99.23
35971,149.82,250.00,100,3.00,100.18
36071,148.97,250.00,100,3.00,101.03
36171,148.23,250.00,100,3.00,101.77
36271,147.58,250.00,100,3.00,102.42
36371,147.00,250.00,100,3.00,103.00
36471,146.50,250.00,100,3.00,103.50
36571,146.07,250.00,100,3.00,103.93
36671,145.68,250.00,100,3.00,104.32
36771,145.35,250.00,100,3.00,104.65
36871,145.07,250.00,100,3.00,104.93
36971,144.82,250.00,100,3.00,105.18
37071,144.63,250.00,100,3.00,105.37
37171,144.46,250.00,100,3.00,105.54
37271,144.33,250.00,100,3.00,105.67
37371,144.23,250.00,100,3.00,105.77
37471,144.15,250.00,100,3.00,105.85
37571,144.09,250.00,100,3.00,105.91
37671,144.05,250.00,100,3.00,105.95
37771,144.03,250.00,100,3.00,105.97
37871,144.03,250.00,100,3.00,105.97
37971,144.04,250.00,100,3.00,105.96
38071,144.07,250.00,100,3.00,105.93
38171,144.10,250.00,100,3.00,105.90
38271,144.15,250.00,100,3.00,105.85
38371,144.19,250.00,100,3.00,105.81
38471,144.26,250.00,100,3.00,105.74
38571,144.33,250.00,100,3.00,105.67
38671,144.42,250.00,100,3.00,105.58
38771,144.50,250.00,100,3.00,105.50
38871,144.59,250.00,100,3.00,105.41
38971,144.69,250.00,100,3.00,105.31
39071,144.78,250.00,100,3.00,105.22
39171,144.87,250.00,100,3.00,105.13
39271,144.98,250.00,100,3.00,105.02
39371,145.10,250.00,100,3.00,104.90
39471,145.21,250.00,100,3.00,104.79
39571,145.34,250.00,100,3.00,104.66
39671,145.46,250.00,100,3.00,104.54
39771,145.57,250.00,100,3.00,104.43
39871,145.70,250.00,100,3.00,104.30
39971,145.82,250.00,100,3.00,104.18
40071,145.95,250.00,100,3.00,104.05
40171,146.08,250.00,100,3.00,103.92
40271,146.21,250.00,100,3.00,103.79
40371,146.34,250.00,100,3.00,103.66
40471,146.47,250.00,100,3.00,103.53
40571,146.61,250.00,100,3.00,103.39
40671,146.74,250.00,100,3.00,103.26
40771,146.87,250.00,100,3.00,103.13
40871,147.00,250.00,100,3.00,103.00
