Time_ms,Temp_C,Setpoint_C,Heater_Duty,Speed_mm_s,Error_C
58070,48.77,250.00,100,3.00,201.23
58170,48.73,250.00,100,3.00,201.27
58270,48.72,250.00,100,3.00,201.28
58370,48.71,250.00,100,3.00,201.29
58470,48.70,250.00,100,3.00,201.30
58570,48.72,250.00,100,3.00,201.28
58670,48.76,250.00,100,3.00,201.24
58770,48.79,250.00,100,3.00,201.21
58870,48.75,250.00,100,3.00,201.25
58970,48.76,250.00,100,3.00,201.24
59070,48.75,250.00,100,3.00,201.25
59170,48.79,250.00,100,3.00,201.21
59270,48.77,250.00,100,3.00,201.23
59370,48.83,250.00,100,3.00,201.17
59470,48.86,250.00,100,3.00,201.14
59570,48.89,250.00,100,3.00,201.11
59670,48.89,250.00,100,3.00,201.11
59770,48.89,250.00,100,3.00,201.11
59870,48.86,250.00,100,3.00,201.14
59970,48.84,250.00,100,3.00,201.16
60070,48.79,250.00,100,3.00,201.21
60170,48.87,250.00,100,3.00,201.13
60270,48.85,250.00,100,3.00,201.15
60370,48.83,250.00,100,3.00,201.17
60470,48.80,250.00,100,3.00,201.20
60570,48.76,250.00,100,3.00,201.24
60670,48.70,250.00,100,3.00,201.30
60770,48.71,250.00,100,3.00,201.29
60870,48.73,250.00,100,3.00,201.27
60970,48.67,250.00,100,3.00,201.33
61070,48.71,250.00,100,3.00,201.29
61170,48.68,250.00,100,3.00,201.32
61270,48.72,250.00,100,3.00,201.28
61370,48.81,250.00,100,3.00,201.19
61470,48.82,250.00,100,3.00,201.18
61570,48.85,250.00,100,3.00,201.15
61670,48.88,250.00,100,3.00,201.12
61770,48.90,250.00,100,3.00,201.10
61870,48.88,250.00,100,3.00,201.12
61970,48.83,250.00,100,3.00,201.17
62070,48.83,250.00,100,3.00,201.17
62170,48.89,250.00,100,3.00,201.11
62270,48.88,250.00,100,3.00,201.12
62370,48.83,250.00,100,3.00,201.17
62470,48.81,250.00,100,3.00,201.19
62570,48.82,250.00,100,3.00,201.18
62670,48.80,250.00,100,3.00,201.20
62770,48.83,250.00,100,3.00,201.17
62870,48.86,250.00,100,3.00,201.14
62970,48.89,250.00,100,3.00,201.11
63070,48.94,250.00,100,3.00,201.06
63170,48.96,250.00,100,3.00,201.04
63270,48.92,250.00,100,3.00,201.08
63370,48.97,250.00,100,3.00,201.03
63470,48.96,250.00,100,3.00,201.04
63570,48.98,250.00,100,3.00,201.02
63670,49.02,250.00,100,3.00,200.98
63770,49.00,250.00,100,3.00,201.00
63870,49.02,250.00,100,3.00,200.98
63970,48.92,250.00,100,3.00,201.08
64070,49.00,250.00,100,3.00,201.00
64170,48.98,250.00,100,3.00,201.02
64270,48.92,250.00,100,3.00,201.08
64370,48.92,250.00,100,3.00,201.08
64470,48.91,250.00,100,3.00,201.09
64570,48.88,250.00,100,3.00,201.12
64670,48.93,250.00,100,3.00,201.07
64770,48.88,250.00,100,3.00,201.12
64870,48.90,250.00,100,3.00,201.10
64970,48.92,250.00,100,3.00,201.08
65070,48.95,250.00,100,3.00,201.05
65170,48.94,250.00,100,3.00,201.06
65270,48.98,250.00,100,3.00,201.02
65370,48.95,250.00,100,3.00,201.05
65470,48.96,250.00,100,3.00,201.04
65570,48.98,250.00,100,3.00,201.02
65670,48.87,250.00,100,3.00,201.13
65770,48.89,250.00,100,3.00,201.11
65870,48.84,250.00,100,3.00,201.16
65970,48.87,250.00,100,3.00,201.13
66070,48.87,250.00,100,3.00,201.13
66170,48.85,250.00,100,3.00,201.15
66270,48.85,250.00,100,3.00,201.15
66370,48.85,250.00,100,3.00,201.15
66470,48.93,250.00,100,3.00,201.07
66570,48.95,250.00,100,3.00,201.05
66670,48.94,250.00,100,3.00,201.06
66770,48.94,250.00,100,3.00,201.06
66870,48.96,250.00,100,3.00,201.04
66970,48.97,250.00,100,3.00,201.03
67070,48.99,250.00,100,3.00,201.01
67170,49.00,250.00,100,3.00,201.00
67270,48.94,250.00,100,3.00,201.06
67370,48.96,250.00,100,3.00,201.04
67470,48.90,250.00,100,3.00,201.10
67570,48.92,250.00,100,3.00,201.08
67670,48.92,250.00,100,3.00,201.08
67770,48.96,250.00,100,3.00,201.04
67870,48.93,250.00,100,3.00,201.07
67970,48.95,250.00,100,3.00,201.05
68070,48.99,250.00,100,3.00,201.01
68170,48.98,250.00,100,3.00,201.02
68270,48.92,250.00,100,3.00,201.08
68370,48.94,250.00,100,3.00,201.06
68470,48.96,250.00,100,3.00,201.04
68570,49.03,250.00,100,3.00,200.97
68670,48.96,250.00,100,3.00,201.04
68770,48.93,250.00,100,3.00,201.07
68870,48.92,250.00,100,3.00,201.08
68970,48.92,250.00,100,3.00,201.08
69070,48.91,250.00,100,3.00,201.09
69170,48.86,250.00,100,3.00,201.14
69270,48.86,250.00,100,3.00,201.14
69370,48.84,250.00,100,3.00,201.16
69470,48.84,250.00,100,3.00,201.16
69570,48.79,250.00,100,3.00,201.21
69670,48.83,250.00,100,3.00,201.17
69770,48.81,250.00,100,3.00,201.19
69870,48.86,250.00,100,3.00,201.14
69970,48.89,250.00,100,3.00,201.11
70070,48.86,250.00,100,3.00,201.14
70170,48.81,250.00,100,3.00,201.19
70270,48.79,250.00,100,3.00,201.21
70370,48.80,250.00,100,3.00,201.20
70470,48.73,250.00,100,3.00,201.27
70570,48.70,250.00,100,3.00,201.30
70670,48.79,250.00,100,3.00,201.21
70770,48.77,250.00,100,3.00,201.23
70870,48.73,250.00,100,3.00,201.27
70970,48.75,250.00,100,3.00,201.25
71070,48.73,250.00,100,3.00,201.27
71170,48.75,250.00,100,3.00,201.25
71270,48.79,250.00,100,3.00,201.21
71370,48.82,250.00,100,3.00,201.18
71470,48.88,250.00,100,3.00,201.12
71570,48.83,250.00,100,3.00,201.17
71670,48.83,250.00,100,3.00,201.17
71770,48.81,250.00,100,3.00,201.19
71870,48.79,250.00,100,3.00,201.21
71970,48.82,250.00,100,3.00,201.18
72070,48.80,250.00,100,3.00,201.20
72170,48.84,250.00,100,3.00,201.16
72270,48.84,250.00,100,3.00,201.16
72370,48.77,250.00,100,3.00,201.23
72470,48.73,250.00,100,3.00,201.27
72570,48.64,250.00,100,3.00,201.36
72670,48.64,250.00,100,3.00,201.36
72770,48.66,250.00,100,3.00,201.34
72870,48.66,250.00,100,3.00,201.34
72970,48.65,250.00,100,3.00,201.35
73070,48.68,250.00,100,3.00,201.32
73170,48.70,250.00,100,3.00,201.30
73270,48.71,250.00,100,3.00,201.29
73370,48.73,250.00,100,3.00,201.27
73470,48.77,250.00,100,3.00,201.23
73570,48.73,250.00,100,3.00,201.27
73670,48.74,250.00,100,3.00,201.26
73770,48.73,250.00,100,3.00,201.27
73870,48.77,250.00,100,3.00,201.23
73970,48.76,250.00,100,3.00,201.24
74070,48.67,250.00,100,3.00,201.33
74170,48.66,250.00,100,3.00,201.34
