Time_ms,Temp_C,Setpoint_C,Heater_Duty,Speed_mm_s,Error_C
8270,55.50,240.00,100,3.00,184.50
8370,55.40,240.00,100,3.00,184.60
8470,55.44,240.00,100,3.00,184.56
8570,55.68,240.00,100,3.00,184.32
8670,55.55,240.00,100,3.00,184.45
8770,55.52,240.00,100,3.00,184.48
8870,55.79,240.00,100,3.00,184.21
8970,56.00,240.00,100,3.00,184.00
9070,55.84,240.00,100,3.00,184.16
9170,56.16,240.00,100,3.00,183.84
9270,56.30,240.00,100,3.00,183.70
9370,56.69,240.00,100,3.00,183.31
9470,56.56,240.00,100,3.00,183.44
9570,56.54,240.00,100,3.00,183.46
9670,56.72,240.00,100,3.00,183.28
9770,56.79,240.00,100,3.00,183.21
9870,57.08,240.00,100,3.00,182.92
9970,57.11,240.00,100,3.00,182.89
10070,57.45,240.00,100,3.00,182.55
10170,57.72,240.00,100,3.00,182.28
10270,57.90,240.00,100,3.00,182.10
10370,57.81,240.00,100,3.00,182.19
10470,58.05,240.00,100,3.00,181.95
10570,58.05,240.00,100,3.00,181.95
10670,57.85,240.00,100,3.00,182.15
10770,58.08,240.00,100,3.00,181.92
10870,58.34,240.00,100,3.00,181.66
10970,58.43,240.00,100,3.00,181.57
11070,58.73,240.00,100,3.00,181.27
11170,58.94,240.00,100,3.00,181.06
11270,59.14,240.00,100,3.00,180.86
11370,59.37,240.00,100,3.00,180.63
11470,59.26,240.00,100,3.00,180.74
11570,59.65,240.00,100,3.00,180.35
11670,59.59,240.00,100,3.00,180.41
11770,59.81,240.00,100,3.00,180.19
11870,59.91,240.00,100,3.00,180.09
11970,59.99,240.00,100,3.00,180.01
12070,60.09,240.00,100,3.00,179.91
12170,60.13,240.00,100,3.00,179.87
12270,60.27,240.00,100,3.00,179.73
12370,60.43,240.00,100,3.00,179.57
12470,60.36,240.00,100,3.00,179.64
12570,60.35,240.00,100,3.00,179.65
12670,60.56,240.00,100,3.00,179.44
12770,60.90,240.00,100,3.00,179.10
12870,60.85,240.00,100,3.00,179.15
12970,61.03,240.00,100,3.00,178.97
13070,60.96,240.00,100,3.00,179.04
13170,61.36,240.00,100,3.00,178.64
13270,61.54,240.00,100,3.00,178.46
13370,61.72,240.00,100,3.00,178.28
13470,61.97,240.00,100,3.00,178.03
13570,62.13,240.00,100,3.00,177.87
13670,62.56,240.00,100,3.00,177.44
13770,62.29,240.00,100,3.00,177.71
13870,62.43,240.00,100,3.00,177.57
13970,62.50,240.00,100,3.00,177.50
14070,62.66,240.00,100,3.00,177.34
14170,62.92,240.00,100,3.00,177.08
14270,63.10,240.00,100,3.00,176.90
14370,63.30,240.00,100,3.00,176.70
14470,63.50,240.00,100,3.00,176.50
14570,63.82,240.00,100,3.00,176.18
14670,63.92,240.00,100,3.00,176.08
14770,63.93,240.00,100,3.00,176.07
14870,63.87,240.00,100,3.00,176.13
14970,63.92,240.00,100,3.00,176.08
15070,64.19,240.00,100,3.00,175.81
15170,64.15,240.00,100,3.00,175.85
15270,64.34,240.00,100,3.00,175.66
15370,64.56,240.00,100,3.00,175.44
15470,64.70,240.00,100,3.00,175.30
15570,64.75,240.00,100,3.00,175.25
15670,64.63,240.00,100,3.00,175.37
15770,65.20,240.00,69,3.00,174.80
15870,65.68,240.00,100,3.00,174.32
15970,66.04,240.00,100,3.00,173.96
16070,66.17,240.00,100,3.00,173.83
16170,66.12,240.00,100,3.00,173.88
16270,66.17,240.00,100,3.00,173.83
16370,66.31,240.00,100,3.00,173.69
16470,66.60,240.00,100,3.00,173.40
16570,66.68,240.00,100,3.00,173.32
16670,67.11,240.00,100,3.00,172.89
16770,67.30,240.00,100,3.00,172.70
16870,67.45,240.00,100,3.00,172.55
16970,67.73,240.00,100,3.00,172.27
17070,67.79,240.00,100,3.00,172.21
17170,68.03,240.00,100,3.00,171.97
17270,68.15,240.00,100,3.00,171.85
17370,68.40,240.00,100,3.00,171.60
17470,68.51,240.00,100,3.00,171.49
17570,68.92,240.00,100,3.00,171.08
17670,69.04,240.00,100,3.00,170.96
17770,69.34,240.00,100,3.00,170.66
17870,69.44,240.00,100,3.00,170.56
17970,69.49,240.00,100,3.00,170.51
18070,69.64,240.00,100,3.00,170.36
18170,69.71,240.00,100,3.00,170.29
18270,69.65,240.00,100,3.00,170.35
18370,69.77,240.00,100,3.00,170.23
18470,70.04,240.00,100,3.00,169.96
18570,70.33,240.00,100,3.00,169.67
18670,70.63,240.00,100,3.00,169.37
18770,70.94,240.00,100,3.00,169.06
18870,70.97,240.00,100,3.00,169.03
18970,71.14,240.00,100,3.00,168.86
19070,71.43,240.00,100,3.00,168.57
19170,71.48,240.00,100,3.00,168.52
19270,71.81,240.00,100,3.00,168.19
19370,72.00,240.00,100,3.00,168.00
19470,72.17,240.00,100,3.00,167.83
19570,72.34,240.00,100,3.00,167.66
19670,72.66,240.00,100,3.00,167.34
19770,72.89,240.00,100,3.00,167.11
19870,73.02,240.00,100,3.00,166.98
19970,73.02,240.00,100,3.00,166.98
20070,72.96,240.00,100,3.00,167.04
20170,73.03,240.00,100,3.00,166.97
20270,73.31,240.00,100,3.00,166.69
20370,73.59,240.00,100,3.00,166.41
20470,73.84,240.00,100,3.00,166.16
20570,74.09,240.00,100,3.00,165.91
20670,74.32,240.00,100,3.00,165.68
20770,74.55,240.00,100,3.00,165.45
20870,74.58,240.00,100,3.00,165.42
20970,74.83,240.00,100,3.00,165.17
21070,75.04,240.00,100,3.00,164.96
21170,75.17,240.00,100,3.00,164.83
21270,75.23,240.00,100,3.00,164.77
21370,75.55,240.00,100,3.00,164.45
21470,75.79,240.00,100,3.00,164.21
21570,76.04,240.00,100,3.00,163.96
21670,76.23,240.00,100,3.00,163.77
21770,76.47,240.00,100,3.00,163.53
21870,76.66,240.00,100,3.00,163.34
21970,76.92,240.00,100,3.00,163.08
22070,77.21,240.00,100,3.00,162.79
22170,77.23,240.00,100,3.00,162.77
22270,77.35,240.00,100,3.00,162.65
22370,77.41,240.00,100,3.00,162.59
22470,77.56,240.00,100,3.00,162.44
22570,77.80,240.00,100,3.00,162.20
22670,78.04,240.00,100,3.00,161.96
22770,78.43,240.00,100,3.00,161.57
22870,78.73,240.00,100,3.00,161.27
22970,79.08,240.00,100,3.00,160.92
23070,79.20,240.00,100,3.00,160.80
23170,79.36,240.00,100,3.00,160.64
23270,79.58,240.00,100,3.00,160.42
23370,79.65,240.00,100,3.00,160.35
23470,79.72,240.00,100,3.00,160.28
23570,79.80,240.00,100,3.00,160.20
23670,79.98,240.00,100,3.00,160.02
23770,80.19,240.00,100,3.00,159.81
23870,80.58,240.00,100,3.00,159.42
23970,80.78,240.00,100,3.00,159.22
24070,80.97,240.00,100,3.00,159.03
24170,81.31,240.00,100,3.00,158.69
24270,81.43,240.00,100,3.00,158.57
24370,81.72,240.00,100,3.00,158.28
24470,81.87,240.00,100,3.00,158.13
24570,82.10,240.00,100,3.00,157.90
24670,82.30,240.00,100,3.00,157.70
24770,82.46,240.00,100,3.00,157.54
24870,82.52,240.00,100,3.00,157.48
24970,82.81,240.00,100,3.00,157.19
25070,83.02,240.00,100,3.00,156.98
25170,83.29,240.00,100,3.00,156.71
25270,83.50,240.00,100,3.00,156.50
25370,83.74,240.00,100,3.00,156.26
25470,83.93,240.00,100,3.00,156.07
25570,84.12,240.00,100,3.00,155.88
25670,84.27,240.00,100,3.00,155.73
25770,84.52,240.00,100,3.00,155.48
25870,84.68,240.00,100,3.00,155.32
25970,84.84,240.00,100,3.00,155.16
26070,85.15,240.00,100,3.00,154.85
26170,85.22,240.00,100,3.00,154.78
26270,85.60,240.00,100,3.00,154.40
26370,85.60,240.00,100,3.00,154.40
26470,85.82,240.00,100,3.00,154.18
26570,85.98,240.00,100,3.00,154.02
26670,86.24,240.00,100,3.00,153.76
26770,86.36,240.00,100,3.00,153.64
26870,86.57,240.00,100,3.00,153.43
26970,86.71,240.00,100,3.00,153.29
27070,86.95,240.00,100,3.00,153.05
27170,87.08,240.00,100,3.00,152.92
27270,87.22,240.00,100,3.00,152.78
27370,87.43,240.00,100,3.00,152.57
27470,87.50,240.00,100,3.00,152.50
27570,87.70,240.00,100,3.00,152.30
27670,87.83,240.00,100,3.00,152.17
27770,88.09,240.00,100,3.00,151.91
27870,88.41,240.00,100,3.00,151.59
27970,88.48,240.00,100,3.00,151.52
28070,88.80,240.00,100,3.00,151.20
28170,89.02,240.00,100,3.00,150.98
28270,89.34,240.00,100,3.00,150.66
28370,89.62,240.00,100,3.00,150.38
28470,89.78,240.00,100,3.00,150.22
28570,90.06,240.00,100,3.00,149.94
28670,90.30,240.00,100,3.00,149.70
28770,90.59,240.00,100,3.00,149.41
28870,90.92,240.00,100,3.00,149.08
28970,91.17,240.00,100,3.00,148.83
29070,91.39,240.00,100,3.00,148.61
29170,91.59,240.00,100,3.00,148.41
29270,91.97,240.00,100,3.00,148.03
29370,92.12,240.00,100,3.00,147.88
29470,92.34,240.00,100,3.00,147.66
29570,92.64,240.00,100,3.00,147.36
29670,92.76,240.00,100,3.00,147.24
29770,93.03,240.00,100,3.00,146.97
29870,93.11,240.00,100,3.00,146.89
29970,93.29,240.00,100,3.00,146.71
30070,93.51,240.00,100,3.00,146.49
30170,93.73,240.00,100,3.00,146.27
30270,93.95,240.00,100,3.00,146.05
30370,94.17,240.00,100,3.00,145.83
30470,94.31,240.00,100,3.00,145.69
30570,94.45,240.00,100,3.00,145.55
30670,94.84,240.00,100,3.00,145.16
30770,95.05,240.00,100,3.00,144.95
30870,95.21,240.00,100,3.00,144.79
30970,95.46,240.00,100,3.00,144.54
31070,95.67,240.00,100,3.00,144.33
31170,95.85,240.00,100,3.00,144.15
31270,96.03,240.00,100,3.00,143.97
31370,96.19,240.00,100,3.00,143.81
31470,96.41,240.00,100,3.00,143.59
31570,96.66,240.00,100,3.00,143.34
31670,96.86,240.00,100,3.00,143.14
31770,97.01,240.00,100,3.00,142.99
31870,97.30,240.00,100,3.00,142.70
31970,97.55,240.00,100,3.00,142.45
32070,97.84,240.00,100,3.00,142.16
32170,98.03,240.00,100,3.00,141.97
32270,98.30,240.00,100,3.00,141.70
32370,98.60,240.00,100,3.00,141.40
32470,98.81,240.00,100,3.00,141.19
32570,99.20,240.00,100,3.00,140.80
32670,99.35,240.00,100,3.00,140.65
