Time_ms,Temp_C,Setpoint_C,Heater_Duty,Speed_mm_s,Error_C
20371,67.09,250.00,100,3.00,182.91
20471,67.23,250.00,100,3.00,182.77
20571,67.42,250.00,100,3.00,182.58
20671,67.58,250.00,100,3.00,182.42
20771,67.76,250.00,100,3.00,182.24
20871,67.89,250.00,100,3.00,182.11
20971,68.01,250.00,100,3.00,181.99
21071,68.20,250.00,100,3.00,181.80
21171,68.36,250.00,100,3.00,181.64
21271,68.55,250.00,100,3.00,181.45
21371,68.69,250.00,100,3.00,181.31
21471,68.85,250.00,100,3.00,181.15
21571,69.03,250.00,100,3.00,180.97
21671,69.14,250.00,100,3.00,180.86
21771,69.33,250.00,100,3.00,180.67
21871,69.48,250.00,100,3.00,180.52
21971,69.61,250.00,100,3.00,180.39
22071,69.83,250.00,100,3.00,180.17
22171,70.04,250.00,100,3.00,179.96
22271,70.23,250.00,100,3.00,179.77
22371,70.45,250.00,100,3.00,179.55
22471,70.65,250.00,100,3.00,179.35
22571,70.82,250.00,100,3.00,179.18
22671,71.04,250.00,100,3.00,178.96
22771,71.21,250.00,100,3.00,178.79
22871,71.38,250.00,100,3.00,178.62
22971,71.53,250.00,100,3.00,178.47
23071,71.70,250.00,100,3.00,178.30
23171,71.90,250.00,100,3.00,178.10
23271,72.08,250.00,100,3.00,177.92
23371,72.26,250.00,100,3.00,177.74
23471,72.43,250.00,100,3.00,177.57
23571,72.61,250.00,100,3.00,177.39
23671,72.80,250.00,100,3.00,177.20
23771,72.98,250.00,100,3.00,177.02
23871,73.17,250.00,100,3.00,176.83
23971,73.35,250.00,100,3.00,176.65
24071,73.51,250.00,100,3.00,176.49
24171,73.71,250.00,100,3.00,176.29
24271,73.93,250.00,100,3.00,176.07
24371,74.12,250.00,100,3.00,175.88
24471,74.32,250.00,100,3.00,175.68
24571,74.54,250.00,100,3.00,175.46
24671,74.72,250.00,100,3.00,175.28
24771,74.94,250.00,100,3.00,175.06
24871,75.13,250.00,100,3.00,174.87
24971,75.33,250.00,100,3.00,174.67
25071,75.48,250.00,100,3.00,174.52
25171,75.67,250.00,100,3.00,174.33
25271,75.86,250.00,100,3.00,174.14
25371,76.05,250.00,100,3.00,173.95
25471,76.24,250.00,100,3.00,173.76
25571,76.42,250.00,100,3.00,173.58
25671,76.61,250.00,100,3.00,173.39
25771,76.81,250.00,100,3.00,173.19
25871,76.96,250.00,100,3.00,173.04
25971,77.13,250.00,100,3.00,172.87
26071,77.28,250.00,100,3.00,172.72
26171,77.42,250.00,100,3.00,172.58
26271,77.62,250.00,100,3.00,172.38
26371,77.82,250.00,100,3.00,172.18
26471,78.01,250.00,100,3.00,171.99
26571,78.20,250.00,100,3.00,171.80
26671,78.41,250.00,100,3.00,171.59
26771,78.61,250.00,100,3.00,171.39
26871,78.84,250.00,100,3.00,171.16
26971,79.05,250.00,100,3.00,170.95
27071,79.24,250.00,100,3.00,170.76
27171,79.41,250.00,100,3.00,170.59
27271,79.60,250.00,100,3.00,170.40
27371,79.80,250.00,100,3.00,170.20
