Time_ms,Temp_C,Setpoint_C,Heater_Duty,Speed_mm_s,Error_C
13570,73.36,250.00,100,3.00,176.64
13670,73.46,250.00,100,3.00,176.54
13770,73.58,250.00,100,3.00,176.42
13870,73.71,250.00,100,3.00,176.29
13970,73.85,250.00,100,3.00,176.15
14070,74.01,250.00,100,3.00,175.99
14170,74.17,250.00,100,3.00,175.83
14270,74.36,250.00,100,3.00,175.64
14370,74.51,250.00,100,3.00,175.49
14470,74.66,250.00,100,3.00,175.34
14570,74.82,250.00,100,3.00,175.18
14670,74.96,250.00,100,3.00,175.04
14770,75.09,250.00,100,3.00,174.91
14870,75.22,250.00,100,3.00,174.78
14970,75.37,250.00,100,3.00,174.63
15070,75.51,250.00,100,3.00,174.49
15170,75.67,250.00,100,3.00,174.33
15270,75.81,250.00,100,3.00,174.19
15370,75.95,250.00,100,3.00,174.05
15470,76.08,250.00,100,3.00,173.92
15570,76.23,250.00,100,3.00,173.77
15670,76.38,250.00,100,3.00,173.62
15770,76.53,250.00,100,3.00,173.47
15870,76.65,250.00,100,3.00,173.35
15970,76.74,250.00,100,3.00,173.26
16070,76.85,250.00,100,3.00,173.15
16170,76.99,250.00,100,3.00,173.01
16270,77.11,250.00,100,3.00,172.89
16370,77.25,250.00,100,3.00,172.75
16470,77.35,250.00,100,3.00,172.65
16570,77.47,250.00,100,3.00,172.53
16670,77.63,250.00,100,3.00,172.37
16770,77.82,250.00,100,3.00,172.18
16870,77.96,250.00,100,3.00,172.04
16970,78.12,250.00,100,3.00,171.88
17070,78.28,250.00,100,3.00,171.72
17170,78.45,250.00,100,3.00,171.55
17270,78.58,250.00,100,3.00,171.42
17370,78.72,250.00,100,3.00,171.28
17470,78.92,250.00,100,3.00,171.08
17570,79.09,250.00,100,3.00,170.91
17670,79.27,250.00,100,3.00,170.73
17770,79.41,250.00,100,3.00,170.59
17870,79.58,250.00,100,3.00,170.42
17970,79.74,250.00,100,3.00,170.26
18070,79.89,250.00,100,3.00,170.11
18170,80.04,250.00,100,3.00,169.96
18270,80.21,250.00,100,3.00,169.79
18370,80.35,250.00,100,3.00,169.65
18470,80.55,250.00,100,3.00,169.45
18570,80.70,250.00,100,3.00,169.30
18670,80.84,250.00,100,3.00,169.16
18770,81.03,250.00,100,3.00,168.97
18870,81.21,250.00,100,3.00,168.79
18970,81.40,250.00,100,3.00,168.60
19070,81.58,250.00,100,3.00,168.42
19170,81.78,250.00,100,3.00,168.22
19270,81.96,250.00,100,3.00,168.04
19370,82.13,250.00,100,3.00,167.87
19470,82.32,250.00,100,3.00,167.68
19570,82.49,250.00,100,3.00,167.51
19670,82.69,250.00,100,3.00,167.31
19770,82.87,250.00,100,3.00,167.13
19870,83.04,250.00,100,3.00,166.96
19970,83.23,250.00,100,3.00,166.77
20070,83.41,250.00,100,3.00,166.59
20170,83.59,250.00,100,3.00,166.41
20270,83.74,250.00,100,3.00,166.26
20370,83.91,250.00,100,3.00,166.09
20470,84.05,250.00,100,3.00,165.95
20570,84.28,250.00,100,3.00,165.72
20670,84.45,250.00,100,3.00,165.55
20770,84.62,250.00,100,3.00,165.38
20870,84.82,250.00,100,3.00,165.18
20970,85.03,250.00,100,3.00,164.97
21070,85.22,250.00,100,3.00,164.78
21170,85.38,250.00,100,3.00,164.62
21270,85.56,250.00,100,3.00,164.44
21370,85.73,250.00,100,3.00,164.27
21470,85.93,250.00,100,3.00,164.07
21570,86.11,250.00,100,3.00,163.89
21670,86.30,250.00,100,3.00,163.70
21770,86.45,250.00,100,3.00,163.55
21870,86.64,250.00,100,3.00,163.36
21970,86.80,250.00,100,3.00,163.20
22070,86.96,250.00,100,3.00,163.04
22170,87.13,250.00,100,3.00,162.87
22270,87.31,250.00,100,3.00,162.69
22370,87.50,250.00,100,3.00,162.50
22470,87.70,250.00,100,3.00,162.30
22570,87.92,250.00,100,3.00,162.08
22670,88.15,250.00,100,3.00,161.85
22770,88.34,250.00,100,3.00,161.66
22870,88.55,250.00,100,3.00,161.45
22970,88.76,250.00,100,3.00,161.24
23070,88.97,250.00,100,3.00,161.03
23170,89.18,250.00,100,3.00,160.82
23270,89.38,250.00,100,3.00,160.62
23370,89.56,250.00,100,3.00,160.44
23470,89.74,250.00,100,3.00,160.26
23570,89.93,250.00,100,3.00,160.07
23670,90.10,250.00,100,3.00,159.90
23770,90.30,250.00,100,3.00,159.70
23870,90.47,250.00,100,3.00,159.53
23970,90.66,250.00,100,3.00,159.34
24070,90.85,250.00,100,3.00,159.15
24170,91.02,250.00,100,3.00,158.98
24270,91.20,250.00,100,3.00,158.80
