Time_ms,Temp_C,Setpoint_C,Heater_Duty,Speed_mm_s,Error_C
58910,119.83,240.00,100,3.00,120.17
59586,119.53,240.00,100,3.00,120.47
60262,119.34,240.00,100,3.00,120.66
60938,119.07,240.00,100,3.00,120.93
2171,117.21,240.00,100,3.00,122.79
2270,117.33,240.00,100,3.00,122.67
2370,117.33,240.00,100,3.00,122.67
2470,117.32,240.00,100,3.00,122.68
2570,117.27,240.00,100,3.00,122.73
2670,117.21,240.00,100,3.00,122.79
2770,117.17,240.00,100,3.00,122.83
2870,117.02,240.00,100,3.00,122.98
2970,117.08,240.00,100,3.00,122.92
3070,117.08,240.00,100,3.00,122.92
3170,117.29,240.00,100,3.00,122.71
3270,117.23,240.00,100,3.00,122.77
3370,117.19,240.00,100,3.00,122.81
3470,117.41,240.00,100,3.00,122.59
3570,117.35,240.00,100,3.00,122.65
3670,117.59,240.00,100,3.00,122.41
3770,117.60,240.00,100,3.00,122.40
3870,117.51,240.00,100,3.00,122.49
3970,117.50,240.00,100,3.00,122.50
4070,117.45,240.00,100,3.00,122.55
4170,117.48,240.00,100,3.00,122.52
4270,117.41,240.00,100,3.00,122.59
4370,117.34,240.00,100,3.00,122.66
4470,117.35,240.00,100,3.00,122.65
4570,117.28,240.00,100,3.00,122.72
4670,117.06,240.00,100,3.00,122.94
4770,117.09,240.00,100,3.00,122.91
4870,117.20,240.00,100,3.00,122.80
4970,117.29,240.00,100,3.00,122.71
5070,117.32,240.00,100,3.00,122.68
5170,117.34,240.00,100,3.00,122.66
5270,117.53,240.00,100,3.00,122.47
5370,117.51,240.00,100,3.00,122.49
5470,117.64,240.00,100,3.00,122.36
5570,117.71,240.00,100,3.00,122.29
5670,117.72,240.00,100,3.00,122.28
5770,117.80,240.00,100,3.00,122.20
5870,117.94,240.00,100,3.00,122.06
5970,117.99,240.00,100,3.00,122.01
6070,118.04,240.00,100,3.00,121.96
6170,118.04,240.00,100,3.00,121.96
6270,118.11,240.00,100,3.00,121.89
6370,118.17,240.00,100,3.00,121.83
6470,118.17,240.00,100,3.00,121.83
6570,118.19,240.00,100,3.00,121.81
6670,118.27,240.00,100,3.00,121.73
6770,118.30,240.00,100,3.00,121.70
6870,118.39,240.00,100,3.00,121.61
6970,118.43,240.00,100,3.00,121.57
7070,118.54,240.00,100,3.00,121.46
7170,118.58,240.00,100,3.00,121.42
7270,118.70,240.00,100,3.00,121.30
7370,118.87,240.00,100,3.00,121.13
7470,118.96,240.00,100,3.00,121.04
7570,119.01,240.00,100,3.00,120.99
7670,119.07,240.00,100,3.00,120.93
7770,119.10,240.00,100,3.00,120.90
7870,119.12,240.00,100,3.00,120.88
7970,118.92,240.00,100,3.00,121.08
8070,119.02,240.00,100,3.00,120.98
8170,118.94,240.00,100,3.00,121.06
8270,118.99,240.00,100,3.00,121.01
8370,119.06,240.00,100,3.00,120.94
8470,119.16,240.00,100,3.00,120.84
8570,119.31,240.00,100,3.00,120.69
8670,119.36,240.00,100,3.00,120.64
8770,119.49,240.00,100,3.00,120.51
8870,119.61,240.00,100,3.00,120.39
8970,119.77,240.00,100,3.00,120.23
9070,120.09,240.00,100,3.00,119.91
9170,120.10,240.00,100,3.00,119.90
9270,120.13,240.00,100,3.00,119.87
9370,120.24,240.00,100,3.00,119.76
9470,120.28,240.00,100,3.00,119.72
9570,120.33,240.00,100,3.00,119.67
9670,120.45,240.00,100,3.00,119.55
9770,120.63,240.00,100,3.00,119.37
9870,120.70,240.00,100,3.00,119.30
9970,120.72,240.00,100,3.00,119.28
10070,120.81,240.00,100,3.00,119.19
10170,120.90,240.00,100,3.00,119.10
10270,120.93,240.00,100,3.00,119.07
10370,120.97,240.00,100,3.00,119.03
10470,121.03,240.00,100,3.00,118.97
