Timestamp_PC,Tick_MCU,Temp,Target,PWM,Speed,PID_Error,System_Error_Code,Status_Flags
20:05:18.499,26026,147.5,245.0,0.0,0.0,97.49,0,0
20:05:18.500,26126,147.45,245.0,0.0,0.0,97.54,0,0
20:05:18.500,26226,147.37,245.0,0.0,0.0,97.62,0,0
20:05:18.501,26326,147.33,245.0,0.0,0.0,97.66,0,0
20:05:18.501,26426,147.33,245.0,0.0,0.0,97.66,0,0
20:05:18.533,26526,147.28,245.0,0.0,0.0,97.71,0,0
20:05:18.632,26626,147.21,245.0,0.0,0.0,97.78,0,0
20:05:18.731,26726,147.21,245.0,0.0,0.0,97.78,0,0
20:05:18.832,26826,147.15,245.0,0.0,0.0,97.84,0,0
20:05:18.932,26926,147.15,245.0,0.0,0.0,97.84,0,0
20:05:19.035,27026,147.09,245.0,0.0,0.0,97.9,0,0
20:05:19.133,27126,147.02,245.0,0.0,0.0,97.97,0,0
20:05:19.232,27226,146.96,245.0,0.0,0.0,98.03,0,0
20:05:19.332,27326,146.91,245.0,0.0,0.0,98.08,0,0
20:05:19.431,27426,146.86,245.0,0.0,0.0,98.13,0,0
20:05:19.531,27526,146.86,245.0,0.0,0.0,98.13,0,0
20:05:19.632,27626,146.86,245.0,0.0,0.0,98.13,0,0
20:05:19.731,27726,146.81,245.0,0.0,0.0,98.18,0,0
20:05:19.831,27826,146.76,245.0,0.0,0.0,98.23,0,0
20:05:19.932,27926,146.76,245.0,0.0,0.0,98.23,0,0
20:05:20.032,28026,146.7,245.0,0.0,0.0,98.29,0,0
20:05:20.131,28126,146.63,245.0,0.0,0.0,98.36,0,0
20:05:20.232,28226,146.57,245.0,0.0,0.0,98.42,0,0
20:05:20.332,28326,146.52,245.0,0.0,0.0,98.47,0,0
20:05:20.432,28426,146.47,245.0,0.0,0.0,98.52,0,0
20:05:20.531,28526,146.42,245.0,0.0,0.0,98.57,0,0
20:05:20.632,28626,146.38,245.0,0.0,0.0,98.61,0,0
20:05:20.738,28726,146.32,245.0,0.0,0.0,98.67,0,0
20:05:20.832,28826,146.32,245.0,0.0,0.0,98.67,0,0
20:05:20.932,28926,146.26,245.0,0.0,0.0,98.73,0,0
20:05:21.031,29026,146.26,245.0,0.0,0.0,98.73,0,0
20:05:21.131,29126,146.21,245.0,0.0,0.0,98.78,0,0
20:05:21.232,29226,146.16,245.0,0.0,0.0,98.83,0,0
20:05:21.331,29326,146.16,245.0,0.0,0.0,98.83,0,0
20:05:21.432,29426,146.16,245.0,0.0,0.0,98.83,0,0
20:05:21.531,29526,146.1,245.0,0.0,0.0,98.89,0,0
20:05:21.631,29626,146.03,245.0,0.0,0.0,98.96,0,0
20:05:21.732,29726,145.97,245.0,0.0,0.0,99.02,0,0
20:05:21.850,29826,145.91,245.0,0.0,0.0,99.08,0,0
20:05:21.931,29926,145.91,245.0,0.0,0.0,99.08,0,0
20:05:22.032,30026,145.86,245.0,0.0,0.0,99.13,0,0
20:05:22.132,30126,145.8,245.0,0.0,0.0,99.19,0,0
20:05:22.232,30226,145.74,245.0,0.0,0.0,99.25,0,0
20:05:22.331,30326,145.74,245.0,0.0,0.0,99.25,0,0
20:05:22.434,30426,145.68,245.0,0.0,0.0,99.31,0,0
20:05:22.531,30526,145.68,245.0,0.0,0.0,99.31,0,0
20:05:22.631,30626,145.63,245.0,0.0,0.0,99.36,0,0
20:05:22.732,30726,145.58,245.0,0.0,0.0,99.41,0,0
20:05:22.832,30826,145.53,245.0,0.0,0.0,99.46,0,0
20:05:22.930,30926,145.53,245.0,0.0,0.0,99.46,0,0
20:05:23.031,31026,145.47,245.0,0.0,0.0,99.52,0,0
20:05:23.134,31126,145.41,245.0,0.0,0.0,99.58,0,0
20:05:23.232,31226,145.36,245.0,0.0,0.0,99.63,0,0
20:05:23.330,31326,145.3,245.0,0.0,0.0,99.69,0,0
20:05:23.432,31426,145.3,245.0,0.0,0.0,99.69,0,0
20:05:23.555,31526,145.25,245.0,0.0,0.0,99.74,0,0
20:05:23.630,31626,145.2,245.0,0.0,0.0,99.79,0,0
20:05:23.733,31726,145.14,245.0,0.0,0.0,99.85,0,0
20:05:23.831,31826,145.07,245.0,0.0,0.0,99.92,0,0
20:05:23.933,31926,145.07,245.0,0.0,0.0,99.92,0,0
20:05:24.031,32026,145.07,245.0,0.0,0.0,99.92,0,0
20:05:24.149,32126,145.01,245.0,0.0,0.0,99.98,0,0
20:05:24.232,32226,144.95,245.0,0.0,0.0,100.04,0,0
20:05:24.331,32326,144.91,245.0,0.0,0.0,100.08,0,0
20:05:24.433,32426,144.91,245.0,0.0,0.0,100.08,0,0
20:05:24.531,32526,144.91,245.0,0.0,0.0,100.08,0,0
20:05:24.632,32626,144.91,245.0,0.0,0.0,100.08,0,0
20:05:24.735,32726,144.85,245.0,0.0,0.0,100.14,0,0
20:05:24.832,32826,144.85,245.0,0.0,0.0,100.14,0,0
20:05:24.934,32926,144.85,245.0,0.0,0.0,100.14,0,0
20:05:25.030,33026,144.8,245.0,0.0,0.0,100.19,0,0
20:05:25.130,33126,144.73,245.0,0.0,0.0,100.26,0,0
20:05:25.234,33226,144.73,245.0,0.0,0.0,100.26,0,0
20:05:25.331,33326,144.66,245.0,0.0,0.0,100.33,0,0
20:05:25.433,33426,144.6,245.0,0.0,0.0,100.39,0,0
20:05:25.532,33526,144.53,245.0,0.0,0.0,100.46,0,0
20:05:25.631,33626,144.53,245.0,0.0,0.0,100.46,0,0
20:05:25.730,33726,144.47,245.0,0.0,0.0,100.52,0,0
20:05:25.851,33826,144.47,245.0,0.0,0.0,100.52,0,0
20:05:25.932,33926,144.47,245.0,0.0,0.0,100.52,0,0
20:05:26.031,34026,144.4,245.0,0.0,0.0,100.59,0,0
20:05:26.136,34126,144.33,245.0,0.0,0.0,100.66,0,0
20:05:26.234,34226,144.27,245.0,0.0,0.0,100.72,0,0
20:05:26.331,34326,144.22,245.0,0.0,0.0,100.77,0,0
20:05:26.441,34426,144.16,245.0,0.0,0.0,100.83,0,0
20:05:26.566,34526,144.11,245.0,0.0,0.0,100.88,0,0
20:05:26.662,34626,144.05,245.0,0.0,0.0,100.94,0,0
20:05:26.759,34726,143.98,245.0,0.0,0.0,101.01,0,0
20:05:26.859,34826,143.92,245.0,0.0,0.0,101.07,0,0
20:05:26.962,34926,143.87,245.0,0.0,0.0,101.12,0,0
20:05:27.059,35026,143.81,245.0,0.0,0.0,101.18,0,0
20:05:27.158,35126,143.77,245.0,0.0,0.0,101.22,0,0
20:05:27.261,35226,143.77,245.0,0.0,0.0,101.22,0,0
20:05:27.357,35326,143.77,245.0,0.0,0.0,101.22,0,0
