Timestamp_PC,Tick_MCU,Temp,Target,PWM,Speed,PID_Error,System_Error_Code,Status_Flags
18:41:57.410,19326,53.64,250.0,0.0,0.0,196.35,0,0
18:41:57.411,19426,53.64,250.0,0.0,0.0,196.35,0,0
18:41:57.413,19526,53.64,250.0,0.0,0.0,196.35,0,0
18:41:57.414,19626,53.59,250.0,0.0,0.0,196.4,0,0
18:41:57.414,19726,53.57,250.0,0.0,0.0,196.42,0,0
18:41:57.503,19826,53.57,250.0,0.0,0.0,196.42,0,0
18:41:57.603,19926,53.57,250.0,0.0,0.0,196.42,0,0
18:41:57.702,20026,53.57,250.0,0.0,0.0,196.42,0,0
18:41:57.803,20126,53.64,250.0,0.0,0.0,196.35,0,0
18:41:57.903,20226,53.62,250.0,0.0,0.0,196.37,0,0
18:41:58.008,20326,53.62,250.0,0.0,0.0,196.37,0,0
18:41:58.102,20426,53.64,250.0,0.0,0.0,196.35,0,0
18:41:58.203,20526,53.68,250.0,0.0,0.0,196.31,0,0
18:41:58.303,20626,53.65,250.0,0.0,0.0,196.34,0,0
18:41:58.403,20726,53.67,250.0,0.0,0.0,196.32,0,0
18:41:58.507,20826,53.75,250.0,0.0,0.0,196.24,0,0
18:41:58.603,20926,53.74,250.0,0.0,0.0,196.25,0,0
18:41:58.703,21026,53.75,250.0,0.0,0.0,196.24,0,0
18:41:58.803,21126,53.73,250.0,0.0,0.0,196.26,0,0
18:41:58.902,21226,53.72,250.0,0.0,0.0,196.27,0,0
18:41:59.002,21326,53.73,250.0,0.0,0.0,196.26,0,0
18:41:59.103,21426,53.74,250.0,0.0,0.0,196.25,0,0
18:41:59.202,21526,53.73,250.0,0.0,0.0,196.26,0,0
18:41:59.302,21626,53.78,250.0,0.0,0.0,196.21,0,0
18:41:59.402,21726,53.76,250.0,0.0,0.0,196.23,0,0
18:41:59.502,21826,53.77,250.0,0.0,0.0,196.22,0,0
18:41:59.629,21926,53.73,250.0,0.0,0.0,196.26,0,0
18:41:59.702,22026,53.7,250.0,0.0,0.0,196.29,0,0
18:41:59.802,22126,53.78,250.0,0.0,0.0,196.21,0,0
18:41:59.903,22226,53.83,250.0,0.0,0.0,196.16,0,0
18:42:00.002,22326,53.8,250.0,0.0,0.0,196.19,0,0
18:42:00.102,22426,53.81,250.0,0.0,0.0,196.18,0,0
18:42:00.202,22526,53.77,250.0,0.0,0.0,196.22,0,0
18:42:00.302,22626,53.73,250.0,0.0,0.0,196.26,0,0
18:42:00.402,22726,53.69,250.0,0.0,0.0,196.3,0,0
18:42:00.502,22826,53.69,250.0,0.0,0.0,196.3,0,0
18:42:00.602,22926,53.69,250.0,0.0,0.0,196.3,0,0
18:42:00.702,23026,53.74,250.0,0.0,0.0,196.25,0,0
18:42:00.901,23226,53.71,250.0,0.0,0.0,196.28,0,0
18:42:01.002,23326,53.72,250.0,0.0,0.0,196.27,0,0
18:42:01.102,23426,53.72,250.0,0.0,0.0,196.27,0,0
18:42:01.202,23526,53.71,250.0,0.0,0.0,196.28,0,0
18:42:01.303,23626,53.7,250.0,0.0,0.0,196.29,0,0
18:42:01.402,23726,53.67,250.0,0.0,0.0,196.32,0,0
18:42:01.502,23826,53.68,250.0,0.0,0.0,196.31,0,0
18:42:01.602,23926,53.68,250.0,0.0,0.0,196.31,0,0
18:42:01.702,24026,53.68,250.0,0.0,0.0,196.31,0,0
18:42:01.803,24126,53.67,250.0,0.0,0.0,196.32,0,0
18:42:01.902,24226,53.69,250.0,0.0,0.0,196.3,0,0
18:42:02.002,24326,53.68,250.0,0.0,0.0,196.31,0,0
18:42:02.101,24426,53.63,250.0,0.0,0.0,196.36,0,0
18:42:02.202,24526,53.63,250.0,0.0,0.0,196.36,0,0
18:42:02.302,24626,53.65,250.0,0.0,0.0,196.34,0,0
18:42:02.403,24726,53.64,250.0,0.0,0.0,196.35,0,0
18:42:02.503,24826,53.6,250.0,0.0,0.0,196.39,0,0
18:42:02.601,24926,53.62,250.0,0.0,0.0,196.37,0,0
18:42:02.701,25026,53.62,250.0,0.0,0.0,196.37,0,0
18:42:02.802,25126,53.62,250.0,0.0,0.0,196.37,0,0
18:42:03.002,25326,53.68,250.0,0.0,0.0,196.31,0,0
18:42:03.106,25426,53.7,250.0,0.0,0.0,196.29,0,0
18:42:03.206,25526,53.69,250.0,0.0,0.0,196.3,0,0
18:42:03.304,25626,53.69,250.0,0.0,0.0,196.3,0,0
18:42:03.401,25726,53.7,250.0,0.0,0.0,196.29,0,0
18:42:03.505,25826,53.67,250.0,0.0,0.0,196.32,0,0
18:42:03.603,25926,53.71,250.0,0.0,0.0,196.28,0,0
18:42:03.701,26026,53.71,250.0,0.0,0.0,196.28,0,0
18:42:03.801,26126,53.72,250.0,0.0,0.0,196.27,0,0
18:42:03.903,26226,53.71,250.0,0.0,0.0,196.28,0,0
18:42:04.002,26326,53.7,250.0,0.0,0.0,196.29,0,0
18:42:04.104,26426,53.76,250.0,0.0,0.0,196.23,0,0
18:42:04.226,26526,53.7,250.0,0.0,0.0,196.29,0,0
18:42:04.301,26626,53.7,250.0,0.0,0.0,196.29,0,0
18:42:04.402,26726,53.67,250.0,0.0,0.0,196.32,0,0
18:42:04.501,26826,53.68,250.0,0.0,0.0,196.31,0,0
18:42:04.606,26926,53.7,250.0,0.0,0.0,196.29,0,0
18:42:04.703,27026,53.71,250.0,0.0,0.0,196.28,0,0
18:42:04.805,27126,53.71,250.0,0.0,0.0,196.28,0,0
18:42:04.904,27226,53.7,250.0,0.0,0.0,196.29,0,0
18:42:05.001,27326,53.69,250.0,0.0,0.0,196.3,0,0
18:42:05.105,27426,53.64,250.0,0.0,0.0,196.35,0,0
18:42:05.201,27526,53.64,250.0,0.0,0.0,196.35,0,0
18:42:05.304,27626,53.64,250.0,0.0,0.0,196.35,0,0
18:42:05.401,27726,53.68,250.0,0.0,0.0,196.31,0,0
18:42:05.506,27826,53.69,250.0,0.0,0.0,196.3,0,0
18:42:05.604,27926,53.66,250.0,0.0,0.0,196.33,0,0
18:42:05.709,28026,53.7,250.0,0.0,0.0,196.29,0,0
18:42:05.801,28126,53.7,250.0,0.0,0.0,196.29,0,0
18:42:05.910,28226,53.69,250.0,0.0,0.0,196.3,0,0
18:42:06.001,28326,53.69,250.0,0.0,0.0,196.3,0,0
18:42:06.109,28426,53.66,250.0,0.0,0.0,196.33,0,0
18:42:06.202,28526,53.63,250.0,0.0,0.0,196.36,0,0
18:42:06.301,28626,53.63,250.0,0.0,0.0,196.36,0,0
18:42:06.405,28726,53.63,250.0,0.0,0.0,196.36,0,0
18:42:06.501,28826,53.65,250.0,0.0,0.0,196.34,0,0
18:42:06.603,28926,53.62,250.0,0.0,0.0,196.37,0,0
18:42:06.701,29026,53.64,250.0,0.0,0.0,196.35,0,0
18:42:06.801,29126,53.64,250.0,0.0,0.0,196.35,0,0
18:42:06.909,29226,53.64,250.0,0.0,0.0,196.35,0,0
18:42:07.016,29326,53.66,250.0,0.0,0.0,196.33,0,0
18:42:07.104,29426,53.7,250.0,0.0,0.0,196.29,0,0
18:42:07.200,29526,53.7,250.0,0.0,0.0,196.29,0,0
18:42:07.329,29626,53.71,250.0,0.0,0.0,196.28,0,0
18:42:07.410,29726,53.72,250.0,0.0,0.0,196.27,0,0
18:42:07.508,29826,53.71,250.0,0.0,0.0,196.28,0,0
18:42:07.631,29926,53.7,250.0,0.0,0.0,196.29,0,0
18:42:07.710,30026,53.67,250.0,0.0,0.0,196.32,0,0
18:42:07.805,30126,53.66,250.0,0.0,0.0,196.33,0,0
18:42:07.901,30226,53.66,250.0,0.0,0.0,196.33,0,0
18:42:07.999,30326,53.64,250.0,0.0,0.0,196.35,0,0
18:42:08.103,30426,53.59,250.0,0.0,0.0,196.4,0,0
18:42:08.208,30526,53.57,250.0,0.0,0.0,196.42,0,0
18:42:08.300,30626,53.57,250.0,0.0,0.0,196.42,0,0
18:42:08.404,30726,53.53,250.0,0.0,0.0,196.46,0,0
18:42:08.502,30826,53.54,250.0,0.0,0.0,196.45,0,0
18:42:08.604,30926,53.61,250.0,0.0,0.0,196.38,0,0
18:42:08.701,31026,53.66,250.0,0.0,0.0,196.33,0,0
18:42:08.800,31126,53.65,250.0,0.0,0.0,196.34,0,0
18:42:08.929,31226,53.6,245.0,0.0,0.0,191.39,0,0
18:42:09.029,31326,53.6,245.0,0.0,0.0,191.39,0,0
18:42:09.129,31426,53.6,245.0,0.0,0.0,191.39,0,0
18:42:09.229,31526,53.6,245.0,0.0,0.0,191.39,0,0
18:42:09.340,31626,53.58,245.0,0.0,0.0,191.41,0,0
