Timestamp_PC,Tick_MCU,Temp,Target,PWM,Speed,PID_Error,System_Error_Code,Status_Flags
13:28:39.084,344525,103.64,250.0,0.0,0.0,146.35,0,4
13:28:39.087,344544,103.59,250.0,0.0,0.0,146.4,0,4
13:28:39.089,344625,103.55,250.0,0.0,0.0,146.44,0,4
13:28:39.090,344725,103.53,250.0,0.0,0.0,146.46,0,4
13:28:39.090,344744,103.53,250.0,0.0,0.0,146.46,0,4
13:28:39.091,344825,103.52,250.0,0.0,0.0,146.47,0,4
13:28:39.092,344925,103.52,250.0,0.0,0.0,146.47,0,4
13:28:39.094,344944,103.5,250.0,0.0,0.0,146.49,0,4
13:28:39.100,345025,103.48,250.0,0.0,0.0,146.51,0,4
13:28:39.191,345125,103.47,250.0,0.0,0.0,146.52,0,4
13:28:39.291,345225,103.45,250.0,0.0,0.0,146.54,0,4
13:28:39.391,345325,103.43,250.0,0.0,0.0,146.56,0,4
13:28:39.490,345425,103.43,250.0,0.0,0.0,146.56,0,4
13:28:39.590,345525,103.41,250.0,0.0,0.0,146.58,0,4
13:28:39.690,345625,103.38,250.0,0.0,0.0,146.61,0,4
13:28:39.790,345725,103.38,250.0,0.0,0.0,146.61,0,4
13:28:39.890,345825,103.35,250.0,0.0,0.0,146.64,0,4
13:28:39.991,345925,103.35,250.0,0.0,0.0,146.64,0,4
13:28:40.009,345944,103.33,250.0,0.0,0.0,146.66,0,4
13:28:40.090,346025,103.31,250.0,0.0,0.0,146.68,0,4
13:28:40.191,346125,103.31,250.0,0.0,0.0,146.68,0,4
13:28:40.209,346144,103.3,250.0,0.0,0.0,146.69,0,4
13:28:40.290,346225,103.29,250.0,0.0,0.0,146.7,0,4
13:28:40.391,346325,103.26,250.0,0.0,0.0,146.73,0,4
13:28:40.491,346425,103.24,250.0,0.0,0.0,146.75,0,4
13:28:40.590,346525,103.25,250.0,0.0,0.0,146.74,0,4
13:28:40.690,346625,103.25,250.0,0.0,0.0,146.74,0,4
13:28:40.709,346644,103.18,250.0,0.0,0.0,146.81,0,4
13:28:40.790,346725,103.13,250.0,0.0,0.0,146.86,0,4
13:28:40.891,346825,103.13,250.0,0.0,0.0,146.86,0,4
13:28:40.990,346925,103.12,250.0,0.0,0.0,146.87,0,4
13:28:41.090,347025,103.12,250.0,0.0,0.0,146.87,0,4
13:28:41.109,347044,103.11,250.0,0.0,0.0,146.88,0,4
13:28:41.190,347125,103.1,250.0,0.0,0.0,146.89,0,4
13:28:41.313,347225,103.07,250.0,0.0,0.0,146.92,0,4
13:28:41.391,347325,103.07,250.0,0.0,0.0,146.92,0,4
13:28:41.409,347344,103.05,250.0,0.0,0.0,146.94,0,4
13:28:41.490,347425,103.04,250.0,0.0,0.0,146.95,0,4
13:28:41.590,347525,103.02,250.0,0.0,0.0,146.97,0,4
13:28:41.690,347625,103.0,250.0,0.0,0.0,146.99,0,4
13:28:41.790,347725,102.97,250.0,0.0,0.0,147.02,0,4
13:28:41.890,347825,102.94,250.0,0.0,0.0,147.05,0,4
13:28:41.990,347925,102.92,250.0,0.0,0.0,147.07,0,4
13:28:42.091,348025,102.89,250.0,0.0,0.0,147.1,0,4
13:28:42.191,348125,102.87,250.0,0.0,0.0,147.12,0,4
13:28:42.290,348225,102.87,250.0,0.0,0.0,147.12,0,4
13:28:42.309,348244,102.84,250.0,0.0,0.0,147.15,0,4
13:28:42.391,348325,102.82,250.0,0.0,0.0,147.17,0,4
13:28:42.490,348425,102.78,250.0,0.0,0.0,147.21,0,4
13:28:42.590,348525,102.76,250.0,0.0,0.0,147.23,0,4
13:28:42.690,348625,102.73,250.0,0.0,0.0,147.26,0,4
13:28:42.791,348725,102.71,250.0,0.0,0.0,147.28,0,4
