Time_ms,Temp_C,Setpoint_C,Heater_Duty,Motor_Hz,Error_C
679173,61.60,150.00,100,690,88.40
679823,61.60,150.00,100,690,88.40
680473,61.59,150.00,100,690,88.41
681123,61.59,150.00,100,690,88.41
681773,61.65,150.00,100,690,88.35
682423,61.81,150.00,100,690,88.19
683073,61.83,150.00,100,690,88.17
683723,61.71,150.00,100,690,88.29
684373,61.54,150.00,100,690,88.46
685023,61.36,150.00,100,690,88.64
685673,61.30,150.00,100,690,88.70
686323,61.21,150.00,100,690,88.79
686973,61.31,150.00,100,690,88.69
687623,61.50,150.00,100,690,88.50
688273,61.41,150.00,100,690,88.59
688923,61.37,150.00,100,690,88.63
689573,61.37,150.00,100,690,88.63
690223,61.30,150.00,100,690,88.70
690873,61.32,150.00,100,690,88.68
691523,61.23,150.00,100,690,88.77
692173,60.93,150.00,100,690,89.07
692823,60.99,150.00,100,690,89.01
693473,60.78,150.00,100,690,89.22
694123,60.86,150.00,100,690,89.14
694773,60.90,150.00,100,690,89.10
695423,60.78,150.00,100,690,89.22
696073,60.76,150.00,100,690,89.24
696723,60.74,150.00,100,690,89.26
697373,60.80,150.00,100,690,89.20
698023,60.63,150.00,100,690,89.37
698673,60.52,150.00,100,690,89.48
699323,60.55,150.00,100,690,89.45
699973,60.43,150.00,100,690,89.57
700623,60.48,150.00,100,690,89.52
701273,60.41,150.00,100,690,89.59
701923,60.24,150.00,100,690,89.76
702573,60.43,150.00,100,690,89.57
703223,60.41,150.00,100,690,89.59
703873,60.39,150.00,100,690,89.61
704523,60.18,150.00,100,690,89.82
705173,60.46,150.00,100,690,89.54
705823,60.54,150.00,100,690,89.46
706473,60.53,150.00,100,690,89.47
707123,60.56,150.00,100,690,89.44
707773,60.58,150.00,100,690,89.42
708423,60.45,150.00,100,690,89.55
709073,60.46,150.00,100,690,89.54
709723,60.54,150.00,100,690,89.46
710373,60.49,150.00,100,690,89.51
711023,60.53,150.00,100,690,89.47
711673,60.48,150.00,100,690,89.52
712323,60.37,150.00,100,690,89.63
712973,60.32,150.00,100,690,89.68
713623,59.98,150.00,100,690,90.02
714273,59.94,150.00,100,690,90.06
714923,60.15,150.00,100,690,89.85
715573,60.26,150.00,100,690,89.74
716223,59.97,150.00,100,690,90.03
716873,60.07,150.00,100,690,89.93
717523,60.12,150.00,100,690,89.88
718173,60.08,150.00,100,690,89.92
718823,60.41,150.00,0,690,89.59
719473,60.36,150.00,100,690,89.64
720123,60.27,150.00,100,690,89.73
720773,60.09,150.00,100,690,89.91
721423,60.10,150.00,100,690,89.90
722073,60.10,150.00,100,690,89.90
722723,60.03,150.00,100,690,89.97
723373,59.83,150.00,100,690,90.17
724023,59.92,150.00,100,690,90.08
724673,59.85,150.00,100,690,90.15
725323,59.76,150.00,100,690,90.24
725973,59.76,150.00,100,690,90.24
726623,59.49,150.00,100,690,90.51
727273,59.20,150.00,100,690,90.80
727923,59.16,150.00,100,690,90.84
728573,59.13,150.00,100,690,90.87
729223,58.95,150.00,100,690,91.05
729873,59.18,150.00,100,690,90.82
730523,58.99,150.00,100,690,91.01
731173,59.07,150.00,100,690,90.93
731823,59.43,150.00,0,690,90.57
732473,59.53,150.00,100,690,90.47
733123,59.27,150.00,100,690,90.73
733773,59.37,150.00,100,690,90.63
734423,59.37,150.00,100,690,90.63
735073,59.48,150.00,100,690,90.52
735723,59.61,150.00,100,690,90.39
736373,59.49,150.00,100,690,90.51
737023,59.47,150.00,100,690,90.53
737673,59.22,150.00,100,690,90.78
738323,59.21,150.00,100,690,90.79
738973,59.25,150.00,100,690,90.75
739623,59.31,150.00,100,690,90.69
740273,59.47,150.00,100,690,90.53
740923,59.19,150.00,100,690,90.81
741573,59.37,150.00,100,690,90.63
742223,59.45,150.00,100,690,90.55
742873,59.32,150.00,100,690,90.68
743523,58.95,150.00,100,690,91.05
744173,59.00,150.00,100,690,91.00
744823,59.11,150.00,100,690,90.89
745473,58.90,150.00,100,690,91.10
746123,59.03,150.00,100,690,90.97
746773,58.99,150.00,100,690,91.01
747423,58.87,150.00,100,690,91.13
748073,58.67,150.00,100,690,91.33
748723,58.73,150.00,100,690,91.27
749373,58.90,150.00,100,690,91.10
750023,58.88,150.00,100,690,91.12
750673,58.98,150.00,100,690,91.02
751323,58.60,150.00,100,690,91.40
751973,58.71,150.00,100,690,91.29
752623,58.73,150.00,100,690,91.27
753273,58.60,150.00,100,690,91.40
753923,58.56,150.00,100,690,91.44
754573,58.57,150.00,100,690,91.43
755223,58.51,150.00,100,690,91.49
755873,58.60,150.00,100,690,91.40
756523,58.41,150.00,100,690,91.59
757173,58.45,150.00,100,690,91.55
757823,58.49,150.00,100,690,91.51
758473,58.59,150.00,100,690,91.41
759123,58.52,150.00,100,690,91.48
759773,58.31,150.00,100,690,91.69
760423,58.21,150.00,100,690,91.79
761073,58.10,150.00,100,690,91.90
761723,58.28,150.00,100,690,91.72
762373,58.42,150.00,100,690,91.58
763023,58.46,150.00,100,690,91.54
763673,58.57,150.00,100,690,91.43
764323,58.23,150.00,100,690,91.77
764973,58.15,150.00,100,690,91.85
765623,58.21,150.00,100,690,91.79
766273,58.21,150.00,100,690,91.79
766923,58.33,150.00,100,690,91.67
767573,58.31,150.00,100,690,91.69
768223,58.02,150.00,100,690,91.98
768873,57.98,150.00,100,690,92.02
769523,58.15,150.00,100,690,91.85
770173,58.17,150.00,100,690,91.83
770823,57.98,150.00,100,690,92.02
771473,57.92,150.00,100,690,92.08
772123,58.06,150.00,100,690,91.94
772773,58.09,150.00,100,690,91.91
773423,58.04,150.00,100,690,91.96
774073,57.96,150.00,100,690,92.04
774723,57.86,150.00,100,690,92.14
775373,57.86,150.00,100,690,92.14
776023,57.93,150.00,100,690,92.07
776673,57.95,150.00,100,690,92.05
777323,58.09,150.00,100,690,91.91
777973,58.08,150.00,100,690,91.92
778623,57.95,150.00,100,690,92.05
779273,57.89,150.00,100,690,92.11
779923,58.11,150.00,100,690,91.89
780573,57.90,150.00,100,690,92.10
781223,57.73,150.00,100,690,92.27
781873,57.56,150.00,100,690,92.44
782523,57.57,150.00,100,690,92.43
783173,57.71,150.00,100,690,92.29
783823,57.81,150.00,100,690,92.19
784473,57.86,150.00,100,690,92.14
785123,57.66,150.00,100,690,92.34
785773,57.85,150.00,100,690,92.15
786423,57.73,150.00,100,690,92.27
787073,57.87,150.00,100,690,92.13
787723,57.86,150.00,100,690,92.14
788373,57.82,150.00,100,690,92.18
789023,57.79,150.00,100,690,92.21
789673,57.88,150.00,100,690,92.12
790323,57.83,150.00,100,690,92.17
790973,57.83,150.00,100,690,92.17
791623,57.99,150.00,100,690,92.01
792273,58.04,150.00,100,690,91.96
792923,58.00,150.00,100,690,92.00
793573,57.89,150.00,100,690,92.11
794223,57.84,150.00,100,690,92.16
794873,57.64,150.00,100,690,92.36
795523,57.41,150.00,100,690,92.59
796173,57.21,150.00,100,690,92.79
796823,57.22,150.00,100,690,92.78
797473,57.11,150.00,100,690,92.89
798123,56.93,150.00,100,690,93.07
798773,56.88,150.00,100,690,93.12
799423,56.95,150.00,100,690,93.05
800073,56.97,150.00,100,690,93.03
800723,57.15,150.00,100,690,92.85
801373,57.17,150.00,100,690,92.83
802023,56.98,150.00,100,690,93.02
802673,56.88,150.00,100,690,93.12
803323,56.95,150.00,100,690,93.05
803973,56.73,150.00,100,690,93.27
804623,56.83,150.00,100,690,93.17
805273,56.88,150.00,100,690,93.12
805923,56.71,150.00,100,690,93.29
806573,56.90,150.00,100,690,93.10
807223,56.93,150.00,100,690,93.07
807873,56.67,150.00,100,690,93.33
808523,56.82,150.00,100,690,93.18
809173,56.75,150.00,100,690,93.25
809823,56.73,150.00,100,690,93.27
810473,56.87,150.00,100,690,93.13
811123,56.71,150.00,100,690,93.29
811773,56.70,150.00,100,690,93.30
812423,56.61,150.00,100,690,93.39
813073,56.65,150.00,100,690,93.35
813723,56.57,150.00,100,690,93.43
814373,56.71,150.00,100,690,93.29
815023,56.53,150.00,100,690,93.47
815673,56.43,150.00,100,690,93.57
816323,56.40,150.00,100,690,93.60
816973,56.49,150.00,100,690,93.51
817623,56.44,150.00,100,690,93.56
818273,56.60,150.00,100,690,93.40
818923,56.41,150.00,100,690,93.59
819573,56.58,150.00,100,690,93.42
820223,56.63,150.00,100,690,93.37
820873,56.47,150.00,100,690,93.53
821523,56.18,150.00,100,690,93.82
822173,56.15,150.00,100,690,93.85
822823,56.21,150.00,100,690,93.79
823473,56.26,150.00,100,690,93.74
824123,56.46,150.00,100,690,93.54
824773,56.45,150.00,100,690,93.55
825423,56.45,150.00,100,690,93.55
826073,56.45,150.00,100,690,93.55
826723,56.49,150.00,100,690,93.51
827373,56.56,150.00,100,690,93.44
828023,56.58,150.00,100,690,93.42
828673,56.47,150.00,100,690,93.53
829323,56.55,150.00,100,690,93.45
829973,56.36,150.00,100,690,93.64
830623,56.34,150.00,100,690,93.66
831273,56.24,150.00,100,690,93.76
831923,56.28,150.00,100,690,93.72
832573,56.23,150.00,100,690,93.77
833223,56.19,150.00,100,690,93.81
833873,56.16,150.00,100,690,93.84
834523,56.22,150.00,100,690,93.78
835173,55.89,150.00,100,690,94.11
835823,55.88,150.00,100,690,94.12
836473,55.91,150.00,100,690,94.09
837123,55.94,150.00,100,690,94.06
837773,55.71,150.00,100,690,94.29
838423,55.69,150.00,100,690,94.31
839073,55.96,150.00,100,690,94.04
839723,55.81,150.00,100,690,94.19
840373,55.77,150.00,100,690,94.23
841023,55.91,150.00,100,690,94.09
841673,56.10,150.00,100,690,93.90
842323,56.13,150.00,100,690,93.87
842973,56.23,150.00,100,690,93.77
843623,56.07,150.00,100,690,93.93
844273,56.02,150.00,100,690,93.98
844923,55.69,150.00,100,690,94.31
845573,55.80,150.00,100,690,94.20
846223,55.89,150.00,100,690,94.11
846873,55.92,150.00,100,690,94.08
847523,55.94,150.00,100,690,94.06
848173,55.80,150.00,100,690,94.20
848823,55.68,150.00,100,690,94.32
849473,55.83,150.00,100,690,94.17
850123,55.71,150.00,100,690,94.29
850773,55.81,150.00,100,690,94.19
851423,56.10,150.00,100,690,93.90
852073,55.75,150.00,100,690,94.25
852723,55.85,150.00,100,690,94.15
853373,55.76,150.00,100,690,94.24
854023,55.69,150.00,100,690,94.31
854673,55.72,150.00,100,690,94.28
855323,55.58,150.00,100,690,94.42
855973,55.54,150.00,100,690,94.46
856623,55.39,150.00,100,690,94.61
857273,55.27,150.00,100,690,94.73
857923,55.42,150.00,100,690,94.58
858573,55.63,150.00,100,690,94.37
859223,55.67,150.00,100,690,94.33
859873,55.87,150.00,100,690,94.13
860523,55.56,150.00,100,690,94.44
861173,55.74,150.00,100,690,94.26
861823,55.42,150.00,100,690,94.58
862473,55.38,150.00,100,690,94.62
863123,55.43,150.00,100,690,94.57
863773,55.17,150.00,100,690,94.83
864423,55.34,150.00,100,690,94.66
865073,55.44,150.00,100,690,94.56
865723,55.52,150.00,100,690,94.48
866373,55.50,150.00,100,690,94.50
867023,55.10,150.00,100,690,94.90
867673,55.32,150.00,100,690,94.68
868323,55.30,150.00,100,690,94.70
868973,55.15,150.00,100,690,94.85
869623,55.04,150.00,100,690,94.96
870273,54.77,150.00,100,690,95.23
870923,54.69,150.00,100,690,95.31
871573,54.66,150.00,100,690,95.34
872223,54.94,150.00,100,690,95.06
872873,55.12,150.00,100,690,94.88
873523,55.14,150.00,100,690,94.86
874173,55.23,150.00,100,690,94.77
874823,55.23,150.00,100,690,94.77
875473,55.27,150.00,100,690,94.73
876123,55.17,150.00,100,690,94.83
876773,55.05,150.00,100,690,94.95
877423,54.78,150.00,100,690,95.22
878073,54.86,150.00,100,690,95.14
878723,55.06,150.00,100,690,94.94
879373,54.70,150.00,100,690,95.30
