Timestamp_PC,Tick_MCU,Temp,Target,PWM,Speed,PID_Error,System_Error_Code
11:18:39.696,106325,48.75,250.0,0.0,0.0,201.24,0
11:18:39.795,106425,48.66,250.0,0.0,0.0,201.33,0
11:18:39.917,106540,48.75,250.0,0.0,0.0,201.24,0
11:18:40.010,106625,48.87,250.0,0.0,0.0,201.12,0
11:18:40.111,106740,48.82,250.0,0.0,0.0,201.17,0
11:18:40.197,106825,48.77,250.0,0.0,0.0,201.22,0
11:18:40.295,106925,48.7,250.0,0.0,0.0,201.29,0
11:18:40.397,107025,48.62,250.0,0.0,0.0,201.37,0
11:18:40.496,107125,48.51,250.0,0.0,0.0,201.48,0
11:18:40.608,107225,48.45,250.0,0.0,0.0,201.54,0
11:18:40.696,107325,48.36,250.0,0.0,0.0,201.63,0
11:18:40.812,107440,48.36,250.0,0.0,0.0,201.63,0
11:18:40.897,107525,48.36,250.0,0.0,0.0,201.63,0
11:18:40.994,107625,48.36,250.0,0.0,0.0,201.63,0
11:18:41.014,107643,48.46,250.0,0.0,0.0,201.53,0
11:18:41.096,107725,48.58,250.0,0.0,0.0,201.41,0
11:18:41.211,107840,48.68,250.0,0.0,0.0,201.31,0
11:18:41.306,107925,48.78,250.0,0.0,0.0,201.21,0
11:18:41.417,108040,48.78,250.0,0.0,0.0,201.21,0
11:18:41.510,108140,48.84,250.0,0.0,0.0,201.15,0
11:18:41.596,108225,48.86,250.0,0.0,0.0,201.13,0
11:18:41.694,108325,48.74,250.0,0.0,0.0,201.25,0
11:18:41.811,108440,48.75,250.0,0.0,0.0,201.24,0
11:18:41.895,108525,48.79,250.0,0.0,0.0,201.2,0
11:18:41.995,108625,48.8,250.0,0.0,0.0,201.19,0
11:18:42.097,108725,48.67,250.0,0.0,0.0,201.32,0
11:18:42.211,108840,48.67,250.0,0.0,0.0,201.32,0
11:18:42.301,108925,48.64,250.0,0.0,0.0,201.35,0
11:18:42.396,109025,48.58,250.0,0.0,0.0,201.41,0
11:18:42.495,109125,48.53,250.0,0.0,0.0,201.46,0
11:18:42.597,109225,48.52,250.0,0.0,0.0,201.47,0
11:18:42.695,109325,48.5,250.0,0.0,0.0,201.49,0
11:18:42.796,109425,48.49,250.0,0.0,0.0,201.5,0
11:18:42.910,109540,48.49,250.0,0.0,0.0,201.5,0
11:18:42.995,109625,48.49,250.0,0.0,0.0,201.5,0
11:18:43.099,109725,48.49,250.0,0.0,0.0,201.5,0
11:18:43.113,109743,48.58,250.0,0.0,0.0,201.41,0
11:18:43.196,109825,48.68,250.0,0.0,0.0,201.31,0
11:18:43.295,109925,48.65,250.0,0.0,0.0,201.34,0
11:18:43.395,110025,48.59,250.0,0.0,0.0,201.4,0
11:18:43.495,110125,48.47,250.0,0.0,0.0,201.52,0
11:18:43.611,110240,48.46,250.0,0.0,0.0,201.53,0
11:18:43.695,110325,48.47,250.0,0.0,0.0,201.52,0
11:18:43.812,110440,48.49,250.0,0.0,0.0,201.5,0
11:18:43.897,110525,48.5,250.0,0.0,0.0,201.49,0
11:18:44.002,110625,48.43,250.0,0.0,0.0,201.56,0
11:18:44.096,110725,48.4,250.0,0.0,0.0,201.59,0
11:18:44.295,110925,48.42,250.0,0.0,0.0,201.57,0
11:18:44.395,111025,48.49,250.0,0.0,0.0,201.5,0
11:18:44.495,111125,48.45,250.0,0.0,0.0,201.54,0
11:18:44.610,111240,48.47,250.0,0.0,0.0,201.52,0
11:18:44.695,111325,48.51,250.0,0.0,0.0,201.48,0
11:18:44.795,111425,48.47,250.0,0.0,0.0,201.52,0
11:18:44.895,111525,48.43,250.0,0.0,0.0,201.56,0
11:18:45.002,111625,48.4,250.0,0.0,0.0,201.59,0
11:18:45.100,111725,48.37,250.0,0.0,0.0,201.62,0
11:18:45.195,111825,48.34,250.0,0.0,0.0,201.65,0
11:18:45.310,111940,48.47,250.0,0.0,0.0,201.52,0
11:18:45.394,112025,48.59,250.0,0.0,0.0,201.4,0
11:18:45.493,112125,48.48,250.0,0.0,0.0,201.51,0
11:18:45.597,112225,48.42,250.0,0.0,0.0,201.57,0
11:18:45.694,112325,48.39,250.0,0.0,0.0,201.6,0
11:18:45.794,112425,48.33,250.0,0.0,0.0,201.66,0
11:18:45.895,112525,48.39,250.0,0.0,0.0,201.6,0
11:18:45.994,112625,48.38,250.0,0.0,0.0,201.61,0
11:18:46.093,112725,48.38,250.0,0.0,0.0,201.61,0
11:18:46.194,112825,48.38,250.0,0.0,0.0,201.61,0
11:18:46.309,112925,48.27,250.0,0.0,0.0,201.72,0
11:18:46.408,113040,48.23,250.0,0.0,0.0,201.76,0
11:18:46.495,113125,48.19,250.0,0.0,0.0,201.8,0
11:18:46.611,113240,48.19,250.0,0.0,0.0,201.8,0
11:18:46.696,113325,48.19,250.0,0.0,0.0,201.8,0
11:18:46.723,113343,48.16,250.0,0.0,0.0,201.83,0
11:18:46.794,113425,48.16,250.0,0.0,0.0,201.83,0
11:18:46.816,113443,48.25,250.0,0.0,0.0,201.74,0
11:18:46.908,113525,48.34,250.0,0.0,0.0,201.65,0
11:18:46.994,113625,48.39,250.0,0.0,0.0,201.6,0
11:18:47.112,113740,48.39,250.0,0.0,0.0,201.6,0
11:18:47.195,113825,48.39,250.0,0.0,0.0,201.6,0
11:18:47.294,113925,48.39,250.0,0.0,0.0,201.6,0
11:18:47.313,113943,48.49,250.0,0.0,0.0,201.5,0
11:18:47.396,114025,48.58,250.0,0.0,0.0,201.41,0
11:18:47.533,114140,48.66,250.0,0.0,0.0,201.33,0
11:18:47.620,114225,48.73,250.0,0.0,0.0,201.26,0
11:18:47.724,114340,48.67,250.0,0.0,0.0,201.32,0
11:18:47.809,114425,48.64,250.0,0.0,0.0,201.35,0
11:18:47.926,114540,48.63,250.0,0.0,0.0,201.36,0
11:18:48.001,114625,48.66,250.0,0.0,0.0,201.33,0
11:18:48.123,114740,48.68,250.0,0.0,0.0,201.31,0
11:18:48.215,114825,48.67,250.0,0.0,0.0,201.32,0
11:18:48.320,114925,48.62,250.0,0.0,0.0,201.37,0
11:18:48.508,115125,48.62,250.0,0.0,0.0,201.37,0
11:18:48.607,115225,48.67,250.0,0.0,0.0,201.32,0
11:18:48.731,115340,48.67,250.0,0.0,0.0,201.32,0
11:18:48.809,115440,48.74,250.0,0.0,0.0,201.25,0
11:18:48.895,115525,48.8,250.0,0.0,0.0,201.19,0
11:18:49.009,115640,48.78,250.0,0.0,0.0,201.21,0
11:18:49.097,115725,48.74,250.0,0.0,0.0,201.25,0
11:18:49.196,115825,48.65,250.0,0.0,0.0,201.34,0
11:18:49.363,115940,48.65,250.0,0.0,0.0,201.34,0
11:18:49.397,116025,48.65,250.0,0.0,0.0,201.34,0
11:18:49.413,116043,48.72,250.0,0.0,0.0,201.27,0
11:18:49.495,116125,48.79,250.0,0.0,0.0,201.2,0
11:18:49.593,116225,48.75,250.0,0.0,0.0,201.24,0
11:18:49.710,116340,48.68,250.0,0.0,0.0,201.31,0
11:18:49.793,116425,48.62,250.0,0.0,0.0,201.37,0
11:18:49.895,116525,48.54,250.0,0.0,0.0,201.45,0
11:18:50.023,116640,48.55,250.0,0.0,0.0,201.44,0
11:18:50.092,116725,48.58,250.0,0.0,0.0,201.41,0
11:18:50.194,116825,48.46,250.0,0.0,0.0,201.53,0
11:18:50.309,116940,48.46,250.0,0.0,0.0,201.53,0
11:18:50.393,117025,48.47,250.0,0.0,0.0,201.52,0
11:18:50.495,117125,48.46,250.0,0.0,0.0,201.53,0
11:18:50.615,117225,48.4,250.0,0.0,0.0,201.59,0
11:18:50.707,117340,48.37,250.0,0.0,0.0,201.62,0
11:18:50.793,117425,48.37,250.0,0.0,0.0,201.62,0
11:18:50.893,117525,48.29,250.0,0.0,0.0,201.7,0
11:18:50.994,117625,48.19,250.0,0.0,0.0,201.8,0
11:18:51.093,117725,48.1,250.0,0.0,0.0,201.89,0
11:18:51.231,117825,48.05,250.0,0.0,0.0,201.94,0
11:18:51.299,117925,48.03,250.0,0.0,0.0,201.96,0
11:18:51.410,118040,48.03,250.0,0.0,0.0,201.96,0
11:18:51.495,118125,48.03,250.0,0.0,0.0,201.96,0
11:18:51.517,118143,48.11,250.0,0.0,0.0,201.88,0
11:18:51.592,118225,48.19,250.0,0.0,0.0,201.8,0
11:18:51.696,118325,48.13,250.0,0.0,0.0,201.86,0
11:18:51.851,118440,48.12,250.0,0.0,0.0,201.87,0
11:18:51.893,118525,48.15,250.0,0.0,0.0,201.84,0
11:18:52.010,118640,48.17,250.0,0.0,0.0,201.82,0
11:18:52.093,118725,48.19,250.0,0.0,0.0,201.8,0
11:18:52.193,118825,48.15,250.0,0.0,0.0,201.84,0
11:18:52.309,118940,48.2,250.0,0.0,0.0,201.79,0
11:18:52.396,119025,48.22,250.0,0.0,0.0,201.77,0
11:18:52.493,119125,48.26,250.0,0.0,0.0,201.73,0
11:18:52.593,119225,48.19,250.0,0.0,0.0,201.8,0
11:18:52.695,119325,48.18,250.0,0.0,0.0,201.81,0
11:18:52.794,119425,48.27,250.0,0.0,0.0,201.72,0
11:18:52.895,119525,48.26,250.0,0.0,0.0,201.73,0
11:18:52.993,119625,48.21,250.0,0.0,0.0,201.78,0
11:18:53.093,119725,48.18,250.0,0.0,0.0,201.81,0
11:18:53.195,119825,48.12,250.0,0.0,0.0,201.87,0
11:18:53.293,119925,48.09,250.0,0.0,0.0,201.9,0
11:18:53.392,120025,48.06,250.0,0.0,0.0,201.93,0
11:18:53.494,120125,48.09,250.0,0.0,0.0,201.9,0
11:18:53.592,120225,48.07,250.0,0.0,0.0,201.92,0
11:18:53.707,120325,48.1,250.0,0.0,0.0,201.89,0
11:18:53.809,120440,48.17,250.0,0.0,0.0,201.82,0
11:18:53.907,120525,48.24,250.0,0.0,0.0,201.75,0
11:18:54.004,120625,48.18,250.0,0.0,0.0,201.81,0
11:18:54.112,120740,48.2,250.0,0.0,0.0,201.79,0
11:18:54.219,120825,48.21,250.0,0.0,0.0,201.78,0
11:18:54.293,120925,48.21,250.0,0.0,0.0,201.78,0
11:18:54.312,120943,48.2,250.0,0.0,0.0,201.79,0
11:18:54.393,121025,48.19,250.0,0.0,0.0,201.8,0
11:18:54.493,121125,48.23,250.0,0.0,0.0,201.76,0
11:18:54.592,121225,48.25,250.0,0.0,0.0,201.74,0
11:18:54.704,121325,48.13,250.0,0.0,0.0,201.86,0
11:18:54.792,121425,48.13,250.0,0.0,0.0,201.86,0
11:18:54.835,121443,48.17,250.0,0.0,0.0,201.82,0
11:18:54.909,121540,48.24,250.0,0.0,0.0,201.75,0
11:18:54.992,121625,48.31,250.0,0.0,0.0,201.68,0
11:18:55.107,121740,48.31,250.0,0.0,0.0,201.68,0
11:18:55.196,121825,48.29,250.0,0.0,0.0,201.7,0
11:18:55.307,121940,48.27,250.0,0.0,0.0,201.72,0
11:18:55.393,122025,48.25,250.0,0.0,0.0,201.74,0
11:18:55.495,122125,48.24,250.0,0.0,0.0,201.75,0
11:18:55.592,122225,48.28,250.0,0.0,0.0,201.71,0
11:18:55.692,122325,48.29,250.0,0.0,0.0,201.7,0
11:18:55.794,122425,48.27,250.0,0.0,0.0,201.72,0
11:18:55.896,122525,48.25,250.0,0.0,0.0,201.74,0
11:18:55.995,122625,48.18,250.0,0.0,0.0,201.81,0
11:18:56.092,122725,48.15,250.0,0.0,0.0,201.84,0
11:18:56.194,122825,48.17,250.0,0.0,0.0,201.82,0
11:18:56.307,122940,48.11,250.0,0.0,0.0,201.88,0
11:18:56.392,123025,48.06,250.0,0.0,0.0,201.93,0
11:18:56.492,123125,48.06,250.0,0.0,0.0,201.93,0
11:18:56.592,123225,48.06,250.0,0.0,0.0,201.93,0
11:18:56.694,123325,48.04,250.0,0.0,0.0,201.95,0
11:18:56.792,123425,47.94,250.0,0.0,0.0,202.05,0
11:18:56.892,123525,47.93,250.0,0.0,0.0,202.06,0
11:18:56.991,123625,47.93,250.0,0.0,0.0,202.06,0
11:18:57.010,123643,47.95,250.0,0.0,0.0,202.04,0
11:18:57.133,123725,47.96,250.0,0.0,0.0,202.03,0
11:18:57.192,123825,47.95,250.0,0.0,0.0,202.04,0
11:18:57.291,123925,47.89,250.0,0.0,0.0,202.1,0
11:18:57.391,124025,47.86,250.0,0.0,0.0,202.13,0
11:18:57.491,124125,47.83,250.0,0.0,0.0,202.16,0
11:18:57.591,124225,47.83,250.0,0.0,0.0,202.16,0
11:18:57.609,124243,47.83,250.0,0.0,0.0,202.16,0
11:18:57.701,124325,47.91,250.0,0.0,0.0,202.08,0
11:18:57.710,124343,47.98,250.0,0.0,0.0,202.01,0
11:18:57.793,124425,48.02,250.0,0.0,0.0,201.97,0
11:18:57.907,124540,48.08,250.0,0.0,0.0,201.91,0
11:18:57.991,124625,48.1,250.0,0.0,0.0,201.89,0
11:18:58.091,124725,48.02,250.0,0.0,0.0,201.97,0
11:18:58.191,124825,48.03,250.0,0.0,0.0,201.96,0
11:18:58.391,125025,48.14,250.0,0.0,0.0,201.85,0
11:18:58.410,125043,48.14,250.0,0.0,0.0,201.85,0
11:18:58.492,125125,48.13,250.0,0.0,0.0,201.86,0
11:18:58.591,125225,48.13,250.0,0.0,0.0,201.86,0
11:18:58.611,125243,48.26,250.0,0.0,0.0,201.73,0
11:18:58.692,125325,48.37,250.0,0.0,0.0,201.62,0
11:18:58.791,125425,48.32,250.0,0.0,0.0,201.67,0
11:18:58.992,125625,48.37,250.0,0.0,0.0,201.62,0
11:18:59.091,125725,48.37,250.0,0.0,0.0,201.62,0
11:18:59.192,125825,48.37,250.0,0.0,0.0,201.62,0
11:18:59.291,125925,48.32,250.0,0.0,0.0,201.67,0
11:18:59.391,126025,48.27,250.0,0.0,0.0,201.72,0
11:18:59.491,126125,48.2,250.0,0.0,0.0,201.79,0
11:18:59.607,126240,48.29,250.0,0.0,0.0,201.7,0
11:18:59.692,126325,48.38,250.0,0.0,0.0,201.61,0
11:18:59.791,126425,48.3,250.0,0.0,0.0,201.69,0
11:18:59.892,126525,48.28,250.0,0.0,0.0,201.71,0
11:19:00.006,126625,48.26,250.0,0.0,0.0,201.73,0
11:19:00.099,126725,48.27,250.0,0.0,0.0,201.72,0
11:19:00.196,126825,48.2,250.0,0.0,0.0,201.79,0
11:19:00.294,126925,48.14,250.0,0.0,0.0,201.85,0
11:19:00.395,127025,48.14,250.0,0.0,0.0,201.85,0
11:19:00.409,127043,48.24,250.0,0.0,0.0,201.75,0
11:19:00.495,127125,48.32,250.0,0.0,0.0,201.67,0
11:19:00.598,127225,48.35,250.0,0.0,0.0,201.64,0
11:19:00.693,127325,48.33,250.0,0.0,0.0,201.66,0
11:19:00.792,127425,48.31,250.0,0.0,0.0,201.68,0
11:19:00.895,127525,48.28,250.0,0.0,0.0,201.71,0
11:19:00.992,127625,48.19,250.0,0.0,0.0,201.8,0
11:19:01.097,127725,48.18,250.0,0.0,0.0,201.81,0
11:19:01.193,127825,48.17,250.0,0.0,0.0,201.82,0
11:19:01.295,127925,48.14,250.0,0.0,0.0,201.85,0
11:19:01.411,128040,48.16,250.0,0.0,0.0,201.83,0
11:19:01.492,128125,48.18,250.0,0.0,0.0,201.81,0
11:19:01.591,128225,48.12,250.0,0.0,0.0,201.87,0
11:19:01.700,128325,48.12,250.0,0.0,0.0,201.87,0
11:19:01.806,128440,48.22,250.0,0.0,0.0,201.77,0
11:19:01.896,128525,48.31,250.0,0.0,0.0,201.68,0
11:19:02.007,128640,48.31,250.0,0.0,0.0,201.68,0
11:19:02.090,128725,48.31,250.0,0.0,0.0,201.68,0
11:19:02.109,128743,48.34,250.0,0.0,0.0,201.65,0
11:19:02.190,128825,48.39,250.0,0.0,0.0,201.6,0
11:19:02.320,128940,48.36,250.0,0.0,0.0,201.63,0
11:19:02.391,129025,48.34,250.0,0.0,0.0,201.65,0
11:19:02.507,129140,48.34,250.0,0.0,0.0,201.65,0
11:19:02.591,129225,48.47,250.0,0.0,0.0,201.52,0
11:19:02.691,129325,48.51,250.0,0.0,0.0,201.48,0
11:19:02.798,129425,48.49,250.0,0.0,0.0,201.5,0
11:19:02.891,129525,48.43,250.0,0.0,0.0,201.56,0
11:19:02.992,129625,48.37,250.0,0.0,0.0,201.62,0
11:19:03.093,129725,48.24,250.0,0.0,0.0,201.75,0
11:19:03.196,129825,48.14,250.0,0.0,0.0,201.85,0
11:19:03.290,129925,48.16,250.0,0.0,0.0,201.83,0
11:19:03.405,130040,48.16,250.0,0.0,0.0,201.83,0
11:19:03.504,130125,48.16,250.0,0.0,0.0,201.83,0
11:19:03.513,130143,48.13,250.0,0.0,0.0,201.86,0
11:19:03.591,130225,48.13,250.0,0.0,0.0,201.86,0
11:19:03.612,130243,48.23,250.0,0.0,0.0,201.76,0
11:19:03.690,130325,48.23,250.0,0.0,0.0,201.76,0
11:19:03.709,130343,48.3,250.0,0.0,0.0,201.69,0
11:19:03.790,130425,48.3,250.0,0.0,0.0,201.69,0
11:19:03.818,130443,48.3,250.0,0.0,0.0,201.69,0
11:19:03.890,130525,48.3,250.0,0.0,0.0,201.69,0
11:19:03.913,130543,48.3,250.0,0.0,0.0,201.69,0
11:19:03.994,130625,48.36,250.0,0.0,0.0,201.63,0
11:19:04.125,130725,48.25,250.0,0.0,0.0,201.74,0
11:19:04.196,130825,48.21,250.0,0.0,0.0,201.78,0
11:19:04.297,130925,48.12,250.0,0.0,0.0,201.87,0
11:19:04.391,131025,48.12,250.0,0.0,0.0,201.87,0
11:19:04.410,131043,48.15,250.0,0.0,0.0,201.84,0
11:19:04.492,131125,48.17,250.0,0.0,0.0,201.82,0
11:19:04.606,131240,48.24,250.0,0.0,0.0,201.75,0
11:19:04.690,131325,48.3,250.0,0.0,0.0,201.69,0
11:19:04.814,131440,48.43,250.0,0.0,0.0,201.56,0
11:19:04.891,131525,48.55,250.0,0.0,0.0,201.44,0
11:19:05.023,131625,48.48,250.0,0.0,0.0,201.51,0
11:19:05.093,131725,48.44,250.0,0.0,0.0,201.55,0
11:19:05.194,131825,48.3,250.0,0.0,0.0,201.69,0
11:19:05.291,131925,48.28,250.0,0.0,0.0,201.71,0
11:19:05.389,132025,48.21,250.0,0.0,0.0,201.78,0
11:19:05.489,132125,48.15,250.0,0.0,0.0,201.84,0
11:19:05.605,132240,48.22,250.0,0.0,0.0,201.77,0
11:19:05.694,132325,48.29,250.0,0.0,0.0,201.7,0
11:19:05.826,132440,48.29,250.0,0.0,0.0,201.7,0
11:19:05.891,132525,48.3,250.0,0.0,0.0,201.69,0
11:19:06.003,132625,48.28,250.0,0.0,0.0,201.71,0
11:19:06.105,132740,48.28,250.0,0.0,0.0,201.71,0
11:19:06.189,132825,48.28,250.0,0.0,0.0,201.71,0
11:19:06.209,132843,48.39,250.0,0.0,0.0,201.6,0
11:19:06.292,132925,48.49,250.0,0.0,0.0,201.5,0
11:19:06.404,133040,48.5,250.0,0.0,0.0,201.49,0
11:19:06.492,133125,48.51,250.0,0.0,0.0,201.48,0
11:19:06.633,133225,48.47,250.0,0.0,0.0,201.52,0
11:19:06.698,133325,48.49,250.0,0.0,0.0,201.5,0
11:19:06.805,133440,48.39,250.0,0.0,0.0,201.6,0
11:19:06.889,133525,48.31,250.0,0.0,0.0,201.68,0
11:19:06.989,133625,48.29,250.0,0.0,0.0,201.7,0
11:19:07.090,133725,48.27,250.0,0.0,0.0,201.72,0
11:19:07.189,133825,48.28,250.0,0.0,0.0,201.71,0
11:19:07.290,133925,48.18,250.0,0.0,0.0,201.81,0
11:19:07.407,134025,48.1,250.0,0.0,0.0,201.89,0
11:19:07.501,134125,48.1,250.0,0.0,0.0,201.89,0
11:19:07.613,134240,48.15,250.0,0.0,0.0,201.84,0
11:19:07.691,134325,48.2,250.0,0.0,0.0,201.79,0
11:19:07.791,134425,48.19,250.0,0.0,0.0,201.8,0
11:19:07.904,134540,48.2,250.0,0.0,0.0,201.79,0
11:19:07.994,134625,48.22,250.0,0.0,0.0,201.77,0
11:19:08.091,134725,48.22,250.0,0.0,0.0,201.77,0
11:19:08.107,134743,48.22,250.0,0.0,0.0,201.77,0
11:19:08.271,134825,48.31,250.0,0.0,0.0,201.68,0
11:19:08.299,134843,48.34,250.0,0.0,0.0,201.65,0
11:19:08.304,134925,48.34,250.0,0.0,0.0,201.65,0
11:19:08.392,135025,48.34,250.0,0.0,0.0,201.65,0
11:19:08.505,135140,48.4,250.0,0.0,0.0,201.59,0
11:19:08.590,135225,48.44,250.0,0.0,0.0,201.55,0
11:19:08.689,135325,48.41,250.0,0.0,0.0,201.58,0
11:19:08.791,135425,48.41,250.0,0.0,0.0,201.58,0
11:19:08.812,135443,48.48,250.0,0.0,0.0,201.51,0
11:19:08.888,135525,48.52,250.0,0.0,0.0,201.47,0
11:19:08.989,135625,48.53,250.0,0.0,0.0,201.46,0
11:19:09.098,135725,48.56,250.0,0.0,0.0,201.43,0
11:19:09.193,135825,48.52,250.0,0.0,0.0,201.47,0
11:19:09.291,135925,48.48,250.0,0.0,0.0,201.51,0
11:19:09.394,136025,48.36,250.0,0.0,0.0,201.63,0
11:19:09.490,136125,48.31,250.0,0.0,0.0,201.68,0
11:19:09.606,136240,48.29,250.0,0.0,0.0,201.7,0
11:19:09.690,136325,48.29,250.0,0.0,0.0,201.7,0
11:19:09.790,136425,48.25,250.0,0.0,0.0,201.74,0
11:19:09.899,136525,48.15,250.0,0.0,0.0,201.84,0
11:19:10.006,136640,48.18,250.0,0.0,0.0,201.81,0
11:19:10.091,136725,48.19,250.0,0.0,0.0,201.8,0
11:19:10.203,136840,48.19,250.0,0.0,0.0,201.8,0
11:19:10.290,136925,48.19,250.0,0.0,0.0,201.8,0
11:19:10.313,136943,48.24,250.0,0.0,0.0,201.75,0
11:19:10.396,137025,48.3,250.0,0.0,0.0,201.69,0
11:19:10.509,137140,48.46,250.0,0.0,0.0,201.53,0
11:19:10.641,137225,48.57,250.0,0.0,0.0,201.42,0
11:19:10.694,137325,48.47,250.0,0.0,0.0,201.52,0
11:19:10.811,137440,48.47,250.0,0.0,0.0,201.52,0
11:19:10.890,137525,48.47,250.0,0.0,0.0,201.52,0
11:19:10.911,137543,48.44,250.0,0.0,0.0,201.55,0
11:19:11.003,137640,48.51,250.0,0.0,0.0,201.48,0
11:19:11.090,137725,48.57,250.0,0.0,0.0,201.42,0
11:19:11.188,137825,48.52,250.0,0.0,0.0,201.47,0
11:19:11.292,137925,48.52,250.0,0.0,0.0,201.47,0
11:19:11.308,137943,48.52,250.0,0.0,0.0,201.47,0
11:19:11.467,138025,48.58,250.0,0.0,0.0,201.41,0
11:19:11.503,138043,48.66,250.0,0.0,0.0,201.33,0
11:19:11.523,138125,48.73,250.0,0.0,0.0,201.26,0
11:19:11.596,138225,48.69,250.0,0.0,0.0,201.3,0
11:19:11.701,138325,48.56,250.0,0.0,0.0,201.43,0
11:19:11.791,138425,48.56,250.0,0.0,0.0,201.43,0
11:19:11.890,138525,48.46,250.0,0.0,0.0,201.53,0
11:19:12.006,138640,48.48,250.0,0.0,0.0,201.51,0
11:19:12.090,138725,48.49,250.0,0.0,0.0,201.5,0
11:19:12.188,138825,48.53,250.0,0.0,0.0,201.46,0
11:19:12.357,138940,48.51,250.0,0.0,0.0,201.48,0
11:19:12.391,139025,48.47,250.0,0.0,0.0,201.52,0
11:19:12.505,139140,48.46,250.0,0.0,0.0,201.53,0
11:19:12.590,139225,48.42,250.0,0.0,0.0,201.57,0
11:19:12.697,139325,48.42,250.0,0.0,0.0,201.57,0
11:19:12.818,139440,48.41,250.0,0.0,0.0,201.58,0
11:19:12.890,139525,48.41,250.0,0.0,0.0,201.58,0
11:19:12.991,139625,48.38,250.0,0.0,0.0,201.61,0
11:19:13.090,139725,48.24,250.0,0.0,0.0,201.75,0
11:19:13.200,139825,48.28,250.0,0.0,0.0,201.71,0
11:19:13.298,139925,48.36,250.0,0.0,0.0,201.63,0
11:19:13.395,140025,48.31,250.0,0.0,0.0,201.68,0
11:19:13.508,140140,48.31,250.0,0.0,0.0,201.68,0
11:19:13.588,140225,48.31,250.0,0.0,0.0,201.68,0
11:19:13.606,140243,48.44,250.0,0.0,0.0,201.55,0
11:19:13.688,140325,48.54,250.0,0.0,0.0,201.45,0
11:19:13.804,140440,48.52,250.0,0.0,0.0,201.47,0
11:19:13.891,140525,48.5,250.0,0.0,0.0,201.49,0
11:19:14.012,140625,48.44,250.0,0.0,0.0,201.55,0
11:19:14.108,140725,48.35,250.0,0.0,0.0,201.64,0
11:19:14.233,140840,48.35,250.0,0.0,0.0,201.64,0
11:19:14.302,140925,48.35,250.0,0.0,0.0,201.64,0
11:19:14.417,141025,48.4,250.0,0.0,0.0,201.59,0
11:19:14.523,141125,48.37,250.0,0.0,0.0,201.62,0
11:19:14.605,141225,48.35,250.0,0.0,0.0,201.64,0
11:19:14.693,141325,48.32,250.0,0.0,0.0,201.67,0
11:19:14.788,141425,48.33,250.0,0.0,0.0,201.66,0
11:19:14.902,141540,48.33,250.0,0.0,0.0,201.66,0
11:19:14.987,141625,48.33,250.0,0.0,0.0,201.66,0
11:19:15.106,141740,48.33,250.0,0.0,0.0,201.66,0
11:19:15.186,141825,48.49,250.0,0.0,0.0,201.5,0
11:19:15.308,141940,48.5,250.0,0.0,0.0,201.49,0
11:19:15.390,142025,48.51,250.0,0.0,0.0,201.48,0
11:19:15.486,142125,48.47,250.0,0.0,0.0,201.52,0
11:19:15.588,142225,48.46,250.0,0.0,0.0,201.53,0
11:19:15.702,142340,48.47,250.0,0.0,0.0,201.52,0
11:19:15.787,142425,48.49,250.0,0.0,0.0,201.5,0
11:19:15.902,142540,48.53,250.0,0.0,0.0,201.46,0
11:19:16.042,142625,48.54,250.0,0.0,0.0,201.45,0
11:19:16.099,142725,48.52,250.0,0.0,0.0,201.47,0
11:19:16.210,142840,48.52,250.0,0.0,0.0,201.47,0
11:19:16.287,142925,48.53,250.0,0.0,0.0,201.46,0
11:19:16.402,143040,48.59,250.0,0.0,0.0,201.4,0
11:19:16.489,143125,48.64,250.0,0.0,0.0,201.35,0
11:19:16.589,143225,48.64,250.0,0.0,0.0,201.35,0
11:19:16.687,143325,48.53,250.0,0.0,0.0,201.46,0
11:19:16.856,143440,48.64,250.0,0.0,0.0,201.35,0
11:19:16.892,143525,48.74,250.0,0.0,0.0,201.25,0
11:19:17.002,143640,48.7,250.0,0.0,0.0,201.29,0
11:19:17.089,143725,48.64,250.0,0.0,0.0,201.35,0
11:19:17.201,143840,48.64,250.0,0.0,0.0,201.35,0
11:19:17.287,143925,48.77,250.0,0.0,0.0,201.22,0
11:19:17.403,144040,48.72,250.0,0.0,0.0,201.27,0
11:19:17.487,144125,48.66,250.0,0.0,0.0,201.33,0
11:19:17.602,144240,48.66,250.0,0.0,0.0,201.33,0
11:19:17.718,144325,48.66,250.0,0.0,0.0,201.33,0
11:19:17.744,144343,48.66,250.0,0.0,0.0,201.33,0
11:19:17.801,144425,48.68,250.0,0.0,0.0,201.31,0
11:19:17.913,144540,48.59,250.0,0.0,0.0,201.4,0
11:19:17.986,144625,48.52,250.0,0.0,0.0,201.47,0
11:19:18.103,144740,48.55,250.0,0.0,0.0,201.44,0
11:19:18.187,144825,48.59,250.0,0.0,0.0,201.4,0
11:19:18.286,144925,48.51,250.0,0.0,0.0,201.48,0
11:19:18.403,145040,48.52,250.0,0.0,0.0,201.47,0
11:19:18.486,145125,48.51,250.0,0.0,0.0,201.48,0
11:19:18.591,145225,48.44,250.0,0.0,0.0,201.55,0
11:19:18.686,145325,48.41,250.0,0.0,0.0,201.58,0
11:19:18.802,145440,48.41,250.0,0.0,0.0,201.58,0
11:19:18.887,145525,48.41,250.0,0.0,0.0,201.58,0
11:19:18.905,145543,48.43,250.0,0.0,0.0,201.56,0
